epoch,train_loss,train_acc,val_loss,top1_acc,top5_acc,epoch_time_seconds,epoch_time_formatted,avg_gpu_percent,avg_cpu_percent,avg_gpu_memory_used_gb,avg_cpu_memory_percent,learning_rate,timestamp,framework
217,1.0327,94.47,1.6143,74.76,93.62,12.16,0m 12s,98.27,13.33,8.44,24.0,0.018804,2025-07-11 07:25:00,torch
218,1.0292,94.44,1.6066,75.69,93.46,13.22,0m 13s,98.88,16.58,8.44,24.0,0.017664,2025-07-11 07:25:14,torch
219,1.0226,94.75,1.6107,75.07,93.39,14.21,0m 14s,98.69,15.29,8.44,23.97,0.016559,2025-07-11 07:25:29,torch
220,1.0151,94.99,1.6165,75.09,93.49,12.67,0m 12s,98.82,11.91,8.44,23.9,0.015487,2025-07-11 07:25:41,torch
221,1.0092,95.18,1.592,75.72,93.57,12.85,0m 12s,99.0,12.64,8.44,23.9,0.014451,2025-07-11 07:25:55,torch
222,1.001,95.47,1.5965,75.67,93.65,14.19,0m 14s,99.15,13.66,8.44,23.9,0.013449,2025-07-11 07:26:10,torch
223,0.9934,95.75,1.5888,75.89,93.65,13.48,0m 13s,98.42,13.84,8.44,23.9,0.012481,2025-07-11 07:26:24,torch
224,0.991,95.77,1.5822,75.83,93.42,13.07,0m 13s,99.08,12.43,8.44,23.9,0.011549,2025-07-11 07:26:38,torch
225,0.9828,95.95,1.5808,75.88,93.5,13.16,0m 13s,95.08,12.07,8.44,23.9,0.010652,2025-07-11 07:26:52,torch
226,0.9785,96.27,1.5792,75.99,93.62,14.21,0m 14s,99.15,13.31,8.44,23.92,0.009790,2025-07-11 07:27:07,torch
227,0.9736,96.51,1.5796,75.94,93.59,12.24,0m 12s,99.0,13.2,8.44,23.9,0.008963,2025-07-11 07:27:20,torch
228,0.9683,96.55,1.5786,76.21,93.55,13.08,0m 13s,99.0,13.34,8.44,23.9,0.008173,2025-07-11 07:27:34,torch
229,0.9663,96.66,1.569,76.48,93.69,14.18,0m 14s,99.23,11.86,8.44,23.9,0.007418,2025-07-11 07:27:49,torch
230,0.9589,96.96,1.5776,76.03,93.47,14.04,0m 14s,92.15,15.0,8.44,23.9,0.006698,2025-07-11 07:28:04,torch
231,0.9605,96.82,1.5702,76.41,93.51,13.04,0m 13s,99.08,17.35,8.44,23.97,0.006015,2025-07-11 07:28:18,torch
232,0.9549,97.02,1.569,76.28,93.61,13.65,0m 13s,98.75,15.16,8.44,23.97,0.005369,2025-07-11 07:28:32,torch
233,0.9504,97.09,1.5626,76.55,93.74,14.14,0m 14s,99.08,12.74,8.44,23.92,0.004758,2025-07-11 07:28:47,torch
234,0.9463,97.29,1.5645,76.61,93.73,14.07,0m 14s,92.46,12.33,8.44,23.91,0.004184,2025-07-11 07:29:02,torch
235,0.944,97.33,1.5633,76.59,93.77,13.54,0m 13s,98.67,13.24,8.44,23.9,0.003647,2025-07-11 07:29:16,torch
236,0.9422,97.38,1.562,76.42,93.87,13.01,0m 13s,98.58,12.74,8.44,23.91,0.003146,2025-07-11 07:29:30,torch
237,0.9379,97.42,1.5546,76.73,93.87,14.19,0m 14s,99.15,13.19,8.44,23.98,0.002682,2025-07-11 07:29:45,torch
238,0.9372,97.54,1.559,76.6,93.92,13.22,0m 13s,91.75,11.67,8.44,23.97,0.002254,2025-07-11 07:29:59,torch
239,0.9354,97.56,1.5573,76.59,93.82,13.53,0m 13s,98.58,13.75,8.44,24.0,0.001864,2025-07-11 07:30:13,torch
240,0.9341,97.56,1.557,76.83,93.82,13.21,0m 13s,98.75,14.71,8.44,23.98,0.001510,2025-07-11 07:30:26,torch
241,0.9317,97.6,1.5525,76.95,93.74,14.2,0m 14s,99.15,12.49,8.44,24.0,0.001194,2025-07-11 07:30:42,torch
242,0.9304,97.77,1.5535,76.8,93.74,13.3,0m 13s,99.0,11.5,8.44,24.0,0.000914,2025-07-11 07:30:56,torch
243,0.9316,97.72,1.5517,76.86,93.84,13.06,0m 13s,98.92,11.97,8.44,24.0,0.000672,2025-07-11 07:31:10,torch
244,0.9312,97.7,1.5502,77.02,93.73,13.76,0m 13s,99.08,12.69,8.44,24.0,0.000467,2025-07-11 07:31:23,torch
245,0.9298,97.76,1.5512,76.77,93.87,14.14,0m 14s,92.0,13.12,8.44,24.0,0.000299,2025-07-11 07:31:38,torch
246,0.9275,97.82,1.5514,76.99,93.79,9.08,0m 9s,98.0,13.15,8.44,23.44,0.000169,2025-07-11 07:31:48,torch
247,0.926,97.83,1.55,77.03,93.85,7.25,0m 7s,81.57,13.37,5.1,20.64,0.000076,2025-07-11 07:31:56,torch
248,0.9261,97.78,1.5521,76.9,93.87,8.06,0m 8s,85.29,14.34,4.81,21.67,0.000020,2025-07-11 07:32:04,torch
249,0.9253,97.88,1.5499,76.92,93.86,13.81,0m 13s,99.83,12.98,8.79,22.3,0.000001,2025-07-11 07:32:18,torch
