epoch,train_loss,train_acc,val_loss,top1_acc,top5_acc,epoch_time_seconds,epoch_time_formatted,avg_gpu_percent,avg_cpu_percent,avg_gpu_memory_used_gb,avg_cpu_memory_percent,learning_rate,timestamp,framework
46,2.1407,57.56,2.3092,52.97,82.16,7.86,0m 7s,97.57,19.06,5.4,24.69,0.386552,2025-07-11 04:18:03,torch
47,2.1485,57.27,2.3932,51.19,81.88,6.82,0m 6s,95.17,21.88,5.4,24.7,0.385550,2025-07-11 04:18:10,torch
48,2.1365,57.56,2.6897,43.87,73.89,7.78,0m 7s,98.43,19.3,5.4,24.71,0.384514,2025-07-11 04:18:18,torch
49,2.128,57.99,2.3119,53.51,82.76,7.33,0m 7s,85.0,17.24,5.4,24.71,0.383442,2025-07-11 04:18:26,torch
50,2.1247,57.74,2.3961,51.35,81.34,6.94,0m 6s,96.83,21.33,5.4,24.75,0.382337,2025-07-11 04:18:33,torch
51,2.1103,58.55,2.2972,53.54,83.04,7.84,0m 7s,98.0,16.66,5.4,24.79,0.381197,2025-07-11 04:18:41,torch
52,2.1078,58.56,2.4104,51.27,79.07,6.76,0m 6s,97.5,18.88,5.4,24.78,0.380024,2025-07-11 04:18:48,torch
53,2.1074,58.21,2.3514,52.75,81.68,7.82,0m 7s,97.0,17.71,5.4,24.71,0.378817,2025-07-11 04:18:56,torch
54,2.1049,58.27,2.4803,47.88,77.61,6.83,0m 6s,96.83,17.88,5.4,24.82,0.377577,2025-07-11 04:19:03,torch
55,2.1015,58.54,2.3586,52.05,81.39,7.84,0m 7s,97.71,17.17,5.4,24.79,0.376304,2025-07-11 04:19:11,torch
56,2.0926,58.94,2.3889,50.8,80.6,6.09,0m 6s,96.33,17.85,5.4,24.68,0.374998,2025-07-11 04:19:18,torch
57,2.0858,59.22,2.3611,51.77,81.77,7.81,0m 7s,97.57,19.79,5.4,24.76,0.373659,2025-07-11 04:19:26,torch
58,2.0805,59.11,2.4649,50.06,78.19,6.1,0m 6s,97.0,17.88,5.4,24.73,0.372287,2025-07-11 04:19:33,torch
59,2.0769,59.56,2.378,52.13,81.69,7.62,0m 7s,97.71,17.99,5.4,24.83,0.370884,2025-07-11 04:19:41,torch
60,2.0689,59.54,2.4135,51.27,81.09,7.45,0m 7s,97.14,21.99,5.4,24.89,0.369449,2025-07-11 04:19:49,torch
61,2.0666,59.72,2.4072,50.08,80.82,7.03,0m 7s,90.14,19.04,5.4,24.9,0.367982,2025-07-11 04:19:57,torch
62,2.0663,59.6,2.3584,53.4,82.69,7.63,0m 7s,96.43,17.77,5.4,24.86,0.366483,2025-07-11 04:20:06,torch
63,2.057,60.03,2.3125,53.35,82.6,6.05,0m 6s,95.17,19.18,5.4,24.86,0.364954,2025-07-11 04:20:12,torch
64,2.0525,60.02,2.3519,51.85,81.25,7.58,0m 7s,97.0,20.85,5.4,24.84,0.363394,2025-07-11 04:20:21,torch
65,2.0446,60.4,2.2763,53.66,83.21,5.84,0m 5s,95.67,17.59,5.4,24.82,0.361803,2025-07-11 04:20:27,torch
66,2.0481,60.36,2.3927,51.24,81.74,7.75,0m 7s,97.0,17.53,5.4,24.85,0.360183,2025-07-11 04:20:36,torch
67,2.0359,60.67,2.6612,45.55,74.58,6.64,0m 6s,95.94,21.12,5.4,24.93,0.358532,2025-07-11 04:20:42,torch
68,2.0374,60.49,2.5241,48.13,79.05,7.75,0m 7s,97.57,17.87,5.4,24.91,0.356852,2025-07-11 04:20:51,torch
69,2.0323,60.59,2.2287,55.83,85.14,6.93,0m 6s,96.67,17.21,5.4,24.88,0.355142,2025-07-11 04:20:58,torch
70,2.0269,60.86,2.3823,52.01,80.57,7.83,0m 7s,98.0,17.82,5.4,24.85,0.353404,2025-07-11 04:21:06,torch
71,2.0205,61.03,2.3266,53.06,82.47,6.88,0m 6s,97.5,17.28,5.4,24.83,0.351637,2025-07-11 04:21:13,torch
72,2.0271,60.94,2.2312,55.33,84.23,7.71,0m 7s,98.43,18.43,5.4,24.84,0.349842,2025-07-11 04:21:21,torch
73,2.0074,61.45,2.4811,49.34,79.93,7.55,0m 7s,85.71,18.07,5.4,24.81,0.348018,2025-07-11 04:21:29,torch
74,2.0108,61.55,2.2575,55.83,83.83,6.8,0m 6s,96.33,17.57,5.4,24.82,0.346167,2025-07-11 04:21:36,torch
75,2.0055,61.59,2.2442,55.5,84.19,7.83,0m 7s,97.43,18.17,5.4,24.84,0.344289,2025-07-11 04:21:44,torch
76,2.0091,61.58,2.273,53.79,83.05,7.58,0m 7s,98.14,20.39,5.4,24.91,0.342384,2025-07-11 04:21:52,torch
77,2.0045,61.61,2.1889,56.46,85.19,7.89,0m 7s,97.71,18.27,5.4,24.9,0.340452,2025-07-11 04:22:00,torch
78,1.9964,61.63,2.6581,46.22,76.33,7.42,0m 7s,96.0,18.0,5.4,24.87,0.338494,2025-07-11 04:22:08,torch
79,1.9949,62.02,2.1889,56.04,84.5,7.27,0m 7s,97.43,17.89,5.4,24.87,0.336511,2025-07-11 04:22:16,torch
80,1.9952,61.79,2.4259,51.64,80.93,7.66,0m 7s,97.0,17.47,5.4,24.83,0.334502,2025-07-11 04:22:25,torch
81,1.9921,62.02,2.2613,55.66,83.39,7.23,0m 7s,96.43,19.51,5.4,24.87,0.332467,2025-07-11 04:22:33,torch
82,1.9806,62.28,2.2299,55.66,83.7,7.86,0m 7s,97.57,17.09,5.4,24.84,0.330408,2025-07-11 04:22:41,torch
83,1.9763,62.39,2.1947,57.05,84.09,7.2,0m 7s,98.0,18.54,5.4,24.9,0.328325,2025-07-11 04:22:49,torch
84,1.973,62.6,2.6683,46.85,76.42,7.0,0m 7s,91.86,17.73,5.4,24.94,0.326218,2025-07-11 04:22:57,torch
85,1.9734,62.63,2.1341,58.39,86.32,7.83,0m 7s,97.57,17.24,5.4,24.9,0.324087,2025-07-11 04:23:05,torch
86,1.9659,62.71,2.2829,53.95,83.12,7.56,0m 7s,97.71,16.98,5.4,24.89,0.321933,2025-07-11 04:23:13,torch
87,1.9649,62.92,2.3949,51.42,80.27,7.78,0m 7s,96.71,17.59,5.4,24.9,0.319756,2025-07-11 04:23:21,torch
88,1.9605,62.79,2.2622,54.51,83.62,7.76,0m 7s,97.29,17.8,5.4,24.89,0.317557,2025-07-11 04:23:29,torch
89,1.953,63.18,2.2416,56.91,84.66,6.84,0m 6s,97.0,16.43,5.4,24.88,0.315336,2025-07-11 04:23:36,torch
90,1.9531,63.15,2.3902,51.09,82.16,7.86,0m 7s,91.57,17.0,5.4,24.87,0.313094,2025-07-11 04:23:45,torch
91,1.9459,63.43,2.135,58.97,86.15,7.64,0m 7s,97.71,18.6,5.4,24.89,0.310830,2025-07-11 04:23:53,torch
92,1.943,63.4,2.4203,51.07,81.01,7.73,0m 7s,97.86,16.9,5.4,24.87,0.308546,2025-07-11 04:24:01,torch
93,1.9336,63.64,2.1741,57.14,85.05,6.65,0m 6s,97.33,16.67,5.4,24.9,0.306241,2025-07-11 04:24:08,torch
94,1.9355,63.77,2.1033,58.55,86.15,7.73,0m 7s,96.86,21.4,5.4,24.93,0.303917,2025-07-11 04:24:16,torch
95,1.9361,63.75,2.2204,55.97,84.38,7.7,0m 7s,98.14,19.16,5.4,24.94,0.301573,2025-07-11 04:24:24,torch
96,1.9245,64.3,2.0685,59.83,86.79,6.83,0m 6s,97.17,18.47,5.4,24.87,0.299211,2025-07-11 04:24:31,torch
97,1.9186,64.1,2.2355,55.35,83.8,7.84,0m 7s,93.29,16.69,5.4,24.9,0.296829,2025-07-11 04:24:39,torch
98,1.9195,64.12,2.1996,57.13,85.46,7.44,0m 7s,96.71,17.56,5.4,24.87,0.294430,2025-07-11 04:24:47,torch
99,1.9151,64.03,2.1637,58.09,84.93,7.8,0m 7s,97.71,16.41,5.4,24.89,0.292013,2025-07-11 04:24:55,torch
100,1.9159,64.34,2.0892,60.07,86.93,6.05,0m 6s,96.83,18.53,5.4,24.88,0.289579,2025-07-11 04:25:02,torch
101,1.9041,64.63,2.3991,52.12,80.25,7.85,0m 7s,97.43,20.5,5.4,24.86,0.287128,2025-07-11 04:25:11,torch
102,1.9073,64.78,2.2123,55.75,84.31,6.76,0m 6s,97.0,16.85,5.4,24.85,0.284661,2025-07-11 04:25:17,torch
103,1.8965,64.86,2.1729,57.16,85.0,7.83,0m 7s,98.0,18.53,5.4,24.89,0.282179,2025-07-11 04:25:26,torch
104,1.8954,64.91,2.1136,59.21,85.7,7.32,0m 7s,89.57,19.87,5.4,24.94,0.279681,2025-07-11 04:25:34,torch
105,1.89,65.31,2.2106,56.27,84.95,7.06,0m 7s,94.0,19.56,5.4,24.97,0.277168,2025-07-11 04:25:42,torch
106,1.8873,65.17,2.0732,60.24,86.66,7.76,0m 7s,97.71,17.46,5.4,24.77,0.274640,2025-07-11 04:25:50,torch
107,1.8798,65.74,2.3114,53.43,82.86,7.58,0m 7s,97.14,16.37,5.4,24.81,0.272099,2025-07-11 04:25:58,torch
108,1.8726,65.68,2.2066,55.89,84.35,7.79,0m 7s,98.14,17.17,5.4,24.86,0.269544,2025-07-11 04:26:06,torch
109,1.8718,65.62,2.2126,55.98,84.11,6.81,0m 6s,83.17,16.75,5.4,24.82,0.266976,2025-07-11 04:26:13,torch
110,1.8644,65.97,2.1183,58.75,86.37,7.77,0m 7s,98.29,18.09,5.4,24.86,0.264396,2025-07-11 04:26:21,torch
111,1.8687,65.8,2.091,60.06,86.27,7.38,0m 7s,90.71,25.26,5.4,24.8,0.261804,2025-07-11 04:26:29,torch
112,1.8594,66.02,2.0951,59.0,86.42,7.12,0m 7s,96.86,18.94,5.4,24.81,0.259200,2025-07-11 04:26:37,torch
113,1.8577,66.11,2.0776,59.84,86.68,7.85,0m 7s,97.71,17.56,5.4,24.87,0.256585,2025-07-11 04:26:45,torch
114,1.8451,66.54,2.2436,56.04,83.36,6.7,0m 6s,97.17,19.65,5.4,24.9,0.253960,2025-07-11 04:26:52,torch
115,1.8459,66.61,2.2132,57.15,84.43,7.76,0m 7s,97.86,20.8,5.4,24.91,0.251324,2025-07-11 04:27:01,torch
116,1.8438,66.56,2.0943,59.21,86.63,6.74,0m 6s,97.33,17.93,5.4,24.92,0.248679,2025-07-11 04:27:08,torch
117,1.8391,66.67,2.1752,58.88,85.82,7.79,0m 7s,97.71,18.99,5.4,24.9,0.246025,2025-07-11 04:27:16,torch
118,1.8346,66.99,2.2923,54.26,83.28,6.44,0m 6s,97.33,17.58,5.4,24.9,0.243362,2025-07-11 04:27:23,torch
119,1.8325,67.19,2.1397,58.26,86.02,7.82,0m 7s,97.71,17.21,5.4,24.86,0.240692,2025-07-11 04:27:31,torch
120,1.8236,67.29,2.343,52.76,81.79,7.59,0m 7s,85.43,19.76,5.4,24.89,0.238013,2025-07-11 04:27:39,torch
121,1.8227,67.46,2.2811,55.0,83.14,7.09,0m 7s,97.14,17.99,5.4,24.84,0.235328,2025-07-11 04:27:47,torch
122,1.8218,67.2,2.1416,58.57,85.17,7.83,0m 7s,98.07,15.71,5.4,24.84,0.232636,2025-07-11 04:27:55,torch
123,1.8053,67.86,2.1083,59.38,86.24,6.87,0m 6s,97.75,17.43,5.4,24.89,0.229938,2025-07-11 04:28:02,torch
124,1.805,67.86,2.267,55.02,83.33,7.77,0m 7s,98.14,21.5,5.4,24.96,0.227234,2025-07-11 04:28:10,torch
125,1.8019,67.96,2.3405,53.22,81.32,6.8,0m 6s,97.17,18.25,5.4,24.97,0.224525,2025-07-11 04:28:17,torch
126,1.7941,68.33,2.0618,59.79,87.04,7.86,0m 7s,97.43,17.74,5.4,24.91,0.221812,2025-07-11 04:28:25,torch
127,1.7955,68.29,1.9879,63.17,88.16,7.0,0m 6s,97.0,19.19,5.4,24.89,0.219094,2025-07-11 04:28:33,torch
128,1.7917,68.12,2.275,54.93,82.4,7.04,0m 7s,90.29,19.14,5.4,24.9,0.216373,2025-07-11 04:28:41,torch
129,1.7867,68.32,1.9887,62.98,89.06,7.79,0m 7s,97.52,17.6,5.4,24.89,0.213649,2025-07-11 04:28:49,torch
130,1.7748,68.72,2.1479,58.35,85.86,6.06,0m 6s,96.94,17.64,5.4,24.92,0.210922,2025-07-11 04:28:56,torch
131,1.7765,68.69,2.0812,60.79,87.02,7.79,0m 7s,97.29,20.01,5.4,24.96,0.208194,2025-07-11 04:29:04,torch
132,1.766,69.09,2.1528,58.39,85.27,6.82,0m 6s,97.08,19.38,5.4,24.99,0.205463,2025-07-11 04:29:11,torch
133,1.764,69.27,2.0561,61.13,87.29,7.76,0m 7s,97.79,18.17,5.4,24.9,0.202732,2025-07-11 04:29:20,torch
134,1.7588,69.22,1.9899,62.84,88.07,6.72,0m 6s,97.25,21.32,5.4,24.92,0.200000,2025-07-11 04:29:26,torch
135,1.7574,69.31,2.0185,62.99,88.07,7.82,0m 7s,97.64,17.99,5.4,24.91,0.197269,2025-07-11 04:29:35,torch
136,1.7509,69.53,2.0131,62.81,88.12,6.36,0m 6s,96.67,19.11,5.4,24.88,0.194538,2025-07-11 04:29:41,torch
137,1.7426,69.82,2.0172,62.12,88.21,7.84,0m 7s,97.07,21.99,5.4,24.93,0.191807,2025-07-11 04:29:50,torch
138,1.7348,70.25,2.2451,55.58,83.61,7.87,0m 7s,93.29,17.27,5.4,24.94,0.189079,2025-07-11 04:29:58,torch
139,1.7292,70.34,2.0873,59.85,86.61,7.3,0m 7s,96.36,15.84,5.4,24.91,0.186352,2025-07-11 04:30:06,torch
140,1.7274,70.3,2.008,61.47,88.44,7.79,0m 7s,97.79,19.52,5.4,24.87,0.183628,2025-07-11 04:30:14,torch
141,1.7333,70.09,2.0323,62.61,87.98,6.78,0m 6s,98.0,18.77,5.4,24.88,0.180907,2025-07-11 04:30:21,torch
142,1.7132,70.88,2.0372,61.67,87.75,7.81,0m 7s,97.43,18.77,5.4,24.89,0.178189,2025-07-11 04:30:29,torch
143,1.7124,70.71,2.0413,62.06,87.6,7.49,0m 7s,96.86,19.54,5.4,24.94,0.175476,2025-07-11 04:30:37,torch
144,1.7073,71.09,1.9853,62.69,88.33,7.21,0m 7s,92.43,21.27,5.4,24.97,0.172767,2025-07-11 04:30:45,torch
145,1.6983,71.15,1.9736,62.87,88.61,7.63,0m 7s,97.86,17.99,5.4,24.91,0.170063,2025-07-11 04:30:53,torch
146,1.7011,71.01,1.9547,64.15,89.04,6.77,0m 6s,97.0,15.6,5.4,24.87,0.167365,2025-07-11 04:31:00,torch
147,1.6958,71.32,2.0594,60.66,87.41,7.83,0m 7s,97.43,17.71,5.4,24.86,0.164673,2025-07-11 04:31:08,torch
148,1.6903,71.39,2.0039,62.27,88.13,7.02,0m 7s,97.43,16.61,5.4,24.9,0.161988,2025-07-11 04:31:16,torch
149,1.6766,71.94,1.952,63.7,89.45,7.84,0m 7s,97.93,16.91,5.4,24.91,0.159309,2025-07-11 04:31:25,torch
150,1.6686,72.21,2.0749,60.61,87.13,7.75,0m 7s,91.93,17.91,5.4,24.88,0.156639,2025-07-11 04:31:33,torch
151,1.6608,72.33,2.0409,61.93,87.32,6.89,0m 6s,96.54,18.27,5.4,24.87,0.153976,2025-07-11 04:31:41,torch
152,1.6565,72.67,2.0491,61.75,87.75,7.87,0m 7s,97.43,17.15,5.4,24.86,0.151322,2025-07-11 04:31:49,torch
153,1.6566,72.82,2.1167,60.18,85.38,6.09,0m 6s,97.83,23.43,5.4,24.66,0.148677,2025-07-11 04:31:56,torch
154,1.6517,73.06,2.0487,61.35,87.64,7.78,0m 7s,97.93,22.93,5.4,24.79,0.146041,2025-07-11 04:32:04,torch
155,1.6473,72.8,2.1096,59.65,85.86,6.74,0m 6s,97.92,18.99,5.4,24.75,0.143416,2025-07-11 04:32:11,torch
156,1.6362,73.42,2.052,61.49,87.1,7.7,0m 7s,97.71,18.36,5.4,24.79,0.140801,2025-07-11 04:32:19,torch
157,1.6312,73.56,1.889,66.02,89.7,6.77,0m 6s,96.5,21.29,5.4,24.86,0.138197,2025-07-11 04:32:26,torch
158,1.6305,73.4,1.962,63.93,89.35,7.76,0m 7s,97.79,26.09,5.4,24.86,0.135605,2025-07-11 04:32:34,torch
159,1.6217,73.92,2.0337,61.77,87.83,7.23,0m 7s,93.43,24.41,5.4,24.88,0.133025,2025-07-11 04:32:42,torch
160,1.6126,74.09,1.9818,63.39,87.94,7.01,0m 7s,96.54,18.64,5.4,24.85,0.130457,2025-07-11 04:32:50,torch
161,1.6083,74.26,1.9425,64.59,88.73,7.81,0m 7s,97.14,16.46,5.4,24.79,0.127902,2025-07-11 04:32:58,torch
162,1.6065,74.16,1.8956,66.23,89.62,7.07,0m 7s,97.86,18.66,5.4,24.81,0.125361,2025-07-11 04:33:06,torch
163,1.5966,74.8,1.9388,65.13,89.52,7.79,0m 7s,98.0,19.08,5.4,24.77,0.122833,2025-07-11 04:33:14,torch
164,1.5886,75.18,1.8844,66.07,90.14,7.02,0m 7s,86.71,17.74,5.4,24.81,0.120320,2025-07-11 04:33:22,torch
165,1.5828,75.21,1.8768,66.25,90.03,7.07,0m 7s,90.86,22.64,5.4,24.9,0.117822,2025-07-11 04:33:31,torch
166,1.5761,75.25,1.9175,66.03,90.07,7.83,0m 7s,97.71,18.45,5.4,24.9,0.115340,2025-07-11 04:33:39,torch
167,1.5679,75.68,1.8618,66.88,90.57,6.72,0m 6s,96.89,18.73,5.4,24.86,0.112873,2025-07-11 04:33:46,torch
168,1.5629,75.68,2.0488,61.35,87.49,7.84,0m 7s,97.43,18.16,5.4,24.86,0.110422,2025-07-11 04:33:54,torch
169,1.5593,76.01,1.9141,65.35,89.81,6.93,0m 6s,97.17,16.32,5.4,24.87,0.107988,2025-07-11 04:34:01,torch
170,1.5473,76.41,1.8468,66.78,90.67,7.82,0m 7s,99.14,17.21,5.4,24.83,0.105571,2025-07-11 04:34:09,torch
171,1.5411,76.54,1.919,65.09,89.41,6.17,0m 6s,96.33,18.47,5.4,24.9,0.103172,2025-07-11 04:34:16,torch
172,1.5392,76.72,1.8802,65.7,90.02,7.87,0m 7s,97.71,17.69,5.4,24.84,0.100790,2025-07-11 04:34:24,torch
173,1.5323,76.89,1.8797,66.33,90.03,6.81,0m 6s,91.67,17.07,5.4,24.87,0.098428,2025-07-11 04:34:31,torch
174,1.5181,77.51,1.8581,67.37,90.22,7.74,0m 7s,98.43,18.24,5.4,24.87,0.096084,2025-07-11 04:34:39,torch
175,1.5193,77.22,1.8789,66.76,89.96,6.66,0m 6s,84.83,17.28,5.4,24.87,0.093760,2025-07-11 04:34:46,torch
176,1.5012,77.98,1.856,67.51,90.0,7.77,0m 7s,97.29,22.24,5.4,24.86,0.091455,2025-07-11 04:34:54,torch
177,1.5038,77.95,1.8443,67.88,90.81,7.4,0m 7s,90.0,17.54,5.4,24.84,0.089171,2025-07-11 04:35:02,torch
178,1.4956,78.08,1.8811,66.33,90.06,6.83,0m 6s,96.67,16.43,5.4,24.88,0.086907,2025-07-11 04:35:09,torch
179,1.4855,78.59,1.8901,66.3,89.7,7.81,0m 7s,98.43,20.13,5.4,24.96,0.084665,2025-07-11 04:35:17,torch
180,1.4735,78.86,1.9887,63.98,87.89,7.36,0m 7s,96.14,20.76,5.4,24.97,0.082444,2025-07-11 04:35:26,torch
181,1.4755,78.75,1.9461,64.22,88.97,7.81,0m 7s,97.14,18.33,5.4,24.87,0.080245,2025-07-11 04:35:34,torch
182,1.4721,79.0,1.8248,67.6,90.93,6.82,0m 6s,97.0,18.72,5.4,24.8,0.078068,2025-07-11 04:35:41,torch
183,1.4573,79.55,1.8125,68.34,91.0,7.88,0m 7s,99.14,16.33,5.4,24.84,0.075914,2025-07-11 04:35:49,torch
184,1.4501,79.86,1.8723,66.23,90.09,7.01,0m 7s,97.86,19.46,5.4,24.83,0.073783,2025-07-11 04:35:57,torch
185,1.4402,80.15,1.8469,68.06,91.18,6.97,0m 6s,96.62,23.7,5.4,24.81,0.071676,2025-07-11 04:36:05,torch
186,1.4324,80.36,1.8669,66.91,90.3,7.8,0m 7s,96.71,17.65,5.4,24.84,0.069593,2025-07-11 04:36:13,torch
187,1.4311,80.36,1.7651,69.87,91.78,7.0,0m 7s,97.43,18.51,5.4,24.8,0.067534,2025-07-11 04:36:21,torch
188,1.4248,80.92,1.7948,69.13,91.36,7.83,0m 7s,97.43,19.53,5.4,24.9,0.065499,2025-07-11 04:36:29,torch
189,1.4093,81.38,1.8401,67.42,90.28,6.25,0m 6s,96.28,24.33,5.4,24.88,0.063490,2025-07-11 04:36:36,torch
190,1.404,81.36,1.8713,66.84,90.13,7.8,0m 7s,97.48,18.88,5.4,24.92,0.061507,2025-07-11 04:36:44,torch
191,1.3966,81.54,1.7701,69.31,91.54,7.33,0m 7s,88.71,17.94,5.4,24.87,0.059549,2025-07-11 04:36:52,torch
192,1.3863,82.21,1.8058,69.35,91.12,7.6,0m 7s,97.86,18.59,5.4,24.89,0.057617,2025-07-11 04:37:00,torch
193,1.3779,82.38,1.783,69.47,91.41,7.79,0m 7s,97.86,16.79,5.4,24.87,0.055712,2025-07-11 04:37:08,torch
