epoch,train_loss,train_acc,val_loss,top1_acc,top5_acc,epoch_time_seconds,epoch_time_formatted,avg_gpu_percent,avg_cpu_percent,avg_gpu_memory_used_gb,avg_cpu_memory_percent,learning_rate,timestamp,framework
15,2.5923,44.19,2.7344,42.49,73.8,13.0,0m 12s,97.57,17.84,5.4,24.81,0.320000,2025-07-11 04:16:54,jittor
16,2.549,45.38,2.818,40.1,70.95,13.39,0m 13s,98.07,17.96,5.4,24.73,0.340000,2025-07-11 04:17:08,jittor
17,2.5215,46.22,2.8915,37.59,69.14,12.96,0m 12s,97.54,17.65,5.4,24.72,0.360000,2025-07-11 04:17:22,jittor
18,2.5108,46.54,2.7591,42.17,72.84,12.91,0m 12s,98.57,16.31,5.4,24.7,0.380000,2025-07-11 04:17:36,jittor
19,2.4881,47.12,2.8015,40.31,71.9,12.9,0m 12s,97.29,16.65,5.4,24.74,0.400000,2025-07-11 04:17:50,jittor
20,2.4694,47.68,2.8851,39.21,70.65,12.96,0m 12s,98.83,18.12,5.4,24.72,0.399981,2025-07-11 04:18:03,jittor
21,2.4466,48.38,2.7088,41.88,73.0,14.12,0m 14s,98.71,20.53,5.4,24.73,0.399925,2025-07-11 04:18:18,jittor
22,2.4123,49.51,2.7502,41.34,73.24,13.06,0m 13s,98.0,19.82,5.4,24.75,0.399832,2025-07-11 04:18:32,jittor
23,2.3893,50.07,2.7413,42.35,73.62,13.06,0m 13s,97.86,18.81,5.4,24.8,0.399702,2025-07-11 04:18:46,jittor
24,2.3715,50.5,2.7284,41.73,72.33,13.01,0m 13s,98.38,18.32,5.4,24.74,0.399534,2025-07-11 04:19:00,jittor
25,2.3499,50.97,2.6018,44.73,76.61,12.97,0m 12s,97.29,15.47,5.4,24.77,0.399329,2025-07-11 04:19:14,jittor
26,2.3409,51.46,2.566,45.81,77.09,13.15,0m 13s,97.29,20.3,5.4,24.67,0.399087,2025-07-11 04:19:28,jittor
27,2.3204,52.09,2.6316,44.87,76.54,13.3,0m 13s,95.0,17.32,5.4,24.81,0.398807,2025-07-11 04:19:42,jittor
28,2.3106,52.19,2.7032,43.33,75.36,13.85,0m 13s,96.47,20.04,5.4,24.89,0.398491,2025-07-11 04:19:57,jittor
29,2.3069,52.3,2.5169,47.79,78.5,12.78,0m 12s,91.43,17.71,5.4,24.87,0.398137,2025-07-11 04:20:10,jittor
30,2.2857,53.01,2.4162,50.62,80.07,13.26,0m 13s,99.43,20.07,5.4,24.83,0.397747,2025-07-11 04:20:25,jittor
31,2.275,53.38,2.4936,48.38,77.67,13.37,0m 13s,97.71,17.61,5.4,24.87,0.397319,2025-07-11 04:20:39,jittor
32,2.2668,54.0,2.6156,44.77,75.46,13.14,0m 13s,96.93,18.44,5.4,24.93,0.396855,2025-07-11 04:20:53,jittor
33,2.2535,54.0,2.6902,42.94,75.64,13.12,0m 13s,93.77,17.27,5.4,24.85,0.396354,2025-07-11 04:21:07,jittor
34,2.2484,54.16,2.5033,48.08,78.93,13.52,0m 13s,98.86,17.9,5.4,24.83,0.395817,2025-07-11 04:21:21,jittor
35,2.2431,54.41,2.768,43.27,71.9,13.3,0m 13s,96.86,17.6,5.4,24.83,0.395243,2025-07-11 04:21:36,jittor
36,2.2229,54.84,2.4942,47.63,77.71,13.1,0m 13s,97.62,19.08,5.4,24.88,0.394632,2025-07-11 04:21:49,jittor
37,2.2187,54.94,2.5901,46.33,76.64,12.7,0m 12s,96.08,17.82,5.4,24.92,0.393986,2025-07-11 04:22:02,jittor
38,2.2166,55.16,2.7123,44.06,74.87,13.43,0m 13s,98.85,16.58,5.4,24.89,0.393303,2025-07-11 04:22:16,jittor
39,2.2185,55.27,2.5803,45.94,76.6,12.85,0m 12s,95.43,20.11,5.4,24.86,0.392583,2025-07-11 04:22:29,jittor
40,2.1973,55.66,2.5288,47.86,77.95,12.28,0m 12s,96.17,17.83,5.4,24.9,0.391828,2025-07-11 04:22:42,jittor
41,2.1913,56.01,2.4272,49.79,79.91,13.66,0m 13s,97.0,18.29,5.4,24.93,0.391038,2025-07-11 04:22:56,jittor
42,2.1832,56.09,2.574,46.65,76.66,12.52,0m 12s,95.31,17.34,5.4,24.9,0.390211,2025-07-11 04:23:09,jittor
43,2.174,56.39,2.6245,45.24,76.23,12.81,0m 12s,97.0,16.34,5.4,24.91,0.389349,2025-07-11 04:23:22,jittor
44,2.1678,56.51,2.4446,50.77,79.93,13.6,0m 13s,99.15,17.16,5.4,24.92,0.388452,2025-07-11 04:23:36,jittor
45,2.1619,56.72,2.4232,49.9,80.59,13.2,0m 13s,96.0,18.55,5.4,24.92,0.387520,2025-07-11 04:23:50,jittor
46,2.1591,56.76,2.6307,45.37,76.1,12.74,0m 12s,94.0,17.29,5.4,24.86,0.386552,2025-07-11 04:24:03,jittor
47,2.1601,56.88,2.5107,47.33,79.15,12.91,0m 12s,97.83,18.85,5.4,24.93,0.385550,2025-07-11 04:24:16,jittor
48,2.1461,57.23,2.4139,51.25,81.09,13.5,0m 13s,98.62,17.41,5.4,24.92,0.384514,2025-07-11 04:24:31,jittor
49,2.1378,57.75,2.4473,50.76,78.75,13.34,0m 13s,96.92,17.5,5.4,24.88,0.383442,2025-07-11 04:24:45,jittor
50,2.1397,57.49,2.4694,49.82,80.5,12.53,0m 12s,97.46,15.39,5.4,24.85,0.382337,2025-07-11 04:24:58,jittor
51,2.1295,57.66,2.4203,50.99,79.77,13.06,0m 13s,97.93,20.71,5.4,24.87,0.381197,2025-07-11 04:25:12,jittor
52,2.1298,57.99,2.4973,47.97,78.57,13.39,0m 13s,94.52,17.2,5.4,24.87,0.380024,2025-07-11 04:25:27,jittor
53,2.1256,57.8,2.3735,50.93,81.03,13.28,0m 13s,96.9,20.71,5.4,24.96,0.378817,2025-07-11 04:25:41,jittor
54,2.1174,58.12,2.5088,48.22,77.94,12.33,0m 12s,97.06,16.62,5.4,24.77,0.377577,2025-07-11 04:25:53,jittor
55,2.1149,58.03,2.2552,54.65,84.06,13.01,0m 13s,94.0,16.74,5.4,24.84,0.376304,2025-07-11 04:26:07,jittor
56,2.1037,58.69,2.3188,52.78,82.83,14.1,0m 14s,96.65,18.16,5.4,24.83,0.374998,2025-07-11 04:26:22,jittor
57,2.103,58.6,2.3097,52.86,83.44,13.32,0m 13s,98.43,22.34,5.4,24.81,0.373659,2025-07-11 04:26:36,jittor
58,2.1014,58.56,2.3995,52.04,81.11,12.17,0m 12s,97.85,18.14,5.4,24.88,0.372287,2025-07-11 04:26:49,jittor
59,2.0835,59.23,2.8006,42.14,71.87,12.92,0m 12s,98.29,21.41,5.4,24.91,0.370884,2025-07-11 04:27:03,jittor
60,2.0844,59.16,2.4063,50.6,80.52,12.93,0m 12s,97.54,17.08,5.4,24.9,0.369449,2025-07-11 04:27:17,jittor
61,2.0765,59.52,2.779,43.38,73.27,13.71,0m 13s,97.43,18.39,5.4,24.86,0.367982,2025-07-11 04:27:31,jittor
62,2.085,59.14,2.3428,52.39,81.49,13.33,0m 13s,99.14,21.31,5.4,24.87,0.366483,2025-07-11 04:27:45,jittor
63,2.0827,59.3,2.4101,50.33,79.97,12.36,0m 12s,97.5,16.85,5.4,24.88,0.364954,2025-07-11 04:27:58,jittor
64,2.0681,59.73,2.2413,54.53,84.04,13.11,0m 13s,96.86,20.07,5.4,24.96,0.363394,2025-07-11 04:28:13,jittor
65,2.0651,59.72,2.3784,51.14,81.2,12.96,0m 12s,96.69,16.99,5.4,24.92,0.361803,2025-07-11 04:28:26,jittor
66,2.0561,60.18,2.2624,54.1,83.55,13.17,0m 13s,97.29,20.01,5.4,24.89,0.360183,2025-07-11 04:28:40,jittor
67,2.0578,59.92,2.2573,54.71,83.4,12.58,0m 12s,98.14,17.34,5.4,24.91,0.358532,2025-07-11 04:28:54,jittor
68,2.0524,60.35,2.2735,54.54,83.6,13.14,0m 13s,97.71,19.97,5.4,24.96,0.356852,2025-07-11 04:29:08,jittor
69,2.0471,60.23,2.3741,51.6,80.94,13.05,0m 13s,97.29,18.17,5.4,24.93,0.355142,2025-07-11 04:29:22,jittor
70,2.0445,60.27,2.1991,56.47,84.82,13.05,0m 13s,98.64,20.31,5.4,24.89,0.353404,2025-07-11 04:29:36,jittor
71,2.0502,60.28,2.3701,51.89,81.49,13.43,0m 13s,96.31,19.42,5.4,24.94,0.351637,2025-07-11 04:29:50,jittor
72,2.037,60.49,2.4259,50.69,79.37,13.52,0m 13s,98.62,17.12,5.4,24.95,0.349842,2025-07-11 04:30:04,jittor
73,2.0372,60.65,2.2337,55.0,83.71,12.36,0m 12s,97.46,20.16,5.4,24.88,0.348018,2025-07-11 04:30:17,jittor
74,2.0262,60.8,2.2447,54.92,83.52,13.05,0m 13s,97.92,18.92,5.4,24.87,0.346167,2025-07-11 04:30:30,jittor
75,2.0233,60.84,2.3806,51.99,81.0,13.87,0m 13s,96.93,20.41,5.4,24.95,0.344289,2025-07-11 04:30:45,jittor
76,2.0205,61.23,2.2935,53.81,82.61,12.75,0m 12s,95.86,16.76,5.4,24.91,0.342384,2025-07-11 04:30:58,jittor
77,2.0178,61.14,2.4484,51.52,81.78,13.05,0m 13s,98.15,16.59,5.4,24.86,0.340452,2025-07-11 04:31:12,jittor
78,2.0105,61.56,2.2867,55.19,83.16,12.55,0m 12s,98.0,17.2,5.4,24.88,0.338494,2025-07-11 04:31:25,jittor
79,2.0115,61.33,2.3124,53.41,82.27,13.56,0m 13s,98.43,17.27,5.4,24.88,0.336511,2025-07-11 04:31:39,jittor
80,2.0066,61.56,2.5255,47.83,78.41,12.3,0m 12s,96.38,19.47,5.4,24.82,0.334502,2025-07-11 04:31:53,jittor
81,2.0053,61.67,2.3472,54.05,83.23,13.17,0m 13s,96.21,20.53,5.4,24.77,0.332467,2025-07-11 04:32:07,jittor
82,2.0007,61.57,2.2308,55.66,83.89,12.89,0m 12s,97.93,19.23,5.4,24.77,0.330408,2025-07-11 04:32:21,jittor
83,1.9916,62.01,2.3791,52.03,80.22,13.2,0m 13s,98.05,24.06,5.4,24.86,0.328325,2025-07-11 04:32:35,jittor
84,1.9877,62.17,2.2187,55.99,84.62,13.29,0m 13s,96.85,22.25,5.4,24.86,0.326218,2025-07-11 04:32:49,jittor
85,1.9902,61.74,2.2535,54.51,83.76,12.3,0m 12s,94.17,18.48,5.4,24.8,0.324087,2025-07-11 04:33:02,jittor
86,1.9878,62.16,2.1103,58.62,85.75,12.56,0m 12s,97.17,17.02,5.4,24.8,0.321933,2025-07-11 04:33:15,jittor
87,1.9792,62.46,2.1612,57.37,85.25,13.59,0m 13s,97.57,20.87,5.4,24.81,0.319756,2025-07-11 04:33:30,jittor
88,1.9748,62.57,2.3606,52.97,81.79,12.24,0m 12s,97.71,19.61,5.4,24.9,0.317557,2025-07-11 04:33:43,jittor
89,1.9648,62.89,2.3957,51.74,80.74,12.86,0m 12s,97.71,16.79,5.4,24.84,0.315336,2025-07-11 04:33:56,jittor
90,1.9651,62.78,2.2,56.48,84.37,13.17,0m 13s,98.0,17.19,5.4,24.87,0.313094,2025-07-11 04:34:11,jittor
91,1.9653,62.54,2.132,58.78,85.54,13.32,0m 13s,96.43,17.44,5.4,24.84,0.310830,2025-07-11 04:34:25,jittor
92,1.9579,63.06,2.129,59.36,86.62,14.06,0m 14s,97.86,17.21,5.4,24.84,0.308546,2025-07-11 04:34:40,jittor
93,1.9534,63.11,2.3226,54.29,83.39,14.01,0m 14s,97.57,21.03,5.4,24.86,0.306241,2025-07-11 04:34:55,jittor
94,1.9495,63.28,2.2954,55.24,82.96,13.12,0m 13s,97.71,16.73,5.4,24.9,0.303917,2025-07-11 04:35:09,jittor
95,1.9485,63.32,2.2825,53.8,82.83,13.17,0m 13s,95.21,19.74,5.4,24.95,0.301573,2025-07-11 04:35:23,jittor
96,1.9428,63.32,2.3122,53.89,81.86,12.59,0m 12s,97.77,18.01,5.4,24.92,0.299211,2025-07-11 04:35:36,jittor
97,1.9365,63.65,2.227,55.88,84.17,12.95,0m 12s,93.57,17.86,5.4,24.83,0.296829,2025-07-11 04:35:50,jittor
98,1.9402,63.48,2.1849,56.72,85.09,12.88,0m 12s,97.36,21.04,5.4,24.81,0.294430,2025-07-11 04:36:04,jittor
99,1.9282,64.03,2.3406,52.99,80.93,12.63,0m 12s,96.21,17.59,5.4,24.82,0.292013,2025-07-11 04:36:17,jittor
100,1.9219,64.19,2.368,52.37,80.78,12.18,0m 12s,97.62,20.12,5.4,24.88,0.289579,2025-07-11 04:36:31,jittor
101,1.9199,64.41,2.1768,56.58,85.37,13.45,0m 13s,97.0,18.98,5.4,24.89,0.287128,2025-07-11 04:36:45,jittor
102,1.919,64.22,2.1001,58.47,86.68,13.06,0m 13s,97.5,18.85,5.4,24.85,0.284661,2025-07-11 04:36:58,jittor
103,1.9097,64.6,2.1791,57.54,84.67,12.6,0m 12s,99.67,17.65,5.4,24.85,0.282179,2025-07-11 04:37:11,jittor
104,1.9115,64.39,2.1168,57.82,86.13,13.1,0m 13s,96.71,17.36,5.4,24.86,0.279681,2025-07-11 04:37:25,jittor
105,1.9103,64.26,2.1505,58.2,85.64,13.56,0m 13s,98.64,23.09,5.4,24.84,0.277168,2025-07-11 04:37:39,jittor
106,1.9007,64.6,2.3498,52.61,81.08,12.45,0m 12s,97.17,17.92,5.4,24.82,0.274640,2025-07-11 04:37:52,jittor
107,1.8941,65.17,2.156,58.49,86.24,13.22,0m 13s,99.43,19.77,5.4,24.84,0.272099,2025-07-11 04:38:06,jittor
108,1.8927,65.15,2.2178,56.4,84.52,13.41,0m 13s,98.86,18.64,5.4,24.9,0.269544,2025-07-11 04:38:20,jittor
109,1.8936,64.84,2.067,60.29,86.89,13.11,0m 13s,97.21,18.02,5.4,24.78,0.266976,2025-07-11 04:38:34,jittor
110,1.8903,65.14,2.2201,55.91,83.93,13.13,0m 13s,97.71,19.01,5.4,24.83,0.264396,2025-07-11 04:38:48,jittor
111,1.8809,65.48,2.0935,59.97,86.53,13.38,0m 13s,96.43,20.06,5.4,24.8,0.261804,2025-07-11 04:39:02,jittor
112,1.877,65.69,2.3465,53.36,81.77,12.71,0m 12s,87.14,18.39,5.4,24.86,0.259200,2025-07-11 04:39:16,jittor
113,1.8761,65.6,2.0591,61.4,86.91,13.83,0m 13s,95.14,20.74,5.4,24.87,0.256585,2025-07-11 04:39:31,jittor
114,1.8683,65.66,2.3674,52.65,81.48,14.13,0m 14s,94.79,17.66,5.4,24.83,0.253960,2025-07-11 04:39:45,jittor
115,1.8683,65.81,2.1912,56.94,85.21,13.61,0m 13s,97.79,18.58,5.4,24.87,0.251324,2025-07-11 04:40:00,jittor
116,1.8582,66.03,2.4928,50.2,78.64,13.25,0m 13s,96.38,17.18,5.4,24.92,0.248679,2025-07-11 04:40:14,jittor
117,1.8531,66.15,2.2297,56.28,84.69,13.16,0m 13s,95.0,18.86,5.4,24.84,0.246025,2025-07-11 04:40:28,jittor
118,1.8485,66.3,2.0889,60.06,87.22,12.86,0m 12s,99.83,18.23,5.4,24.85,0.243362,2025-07-11 04:40:41,jittor
119,1.8472,66.42,2.0115,61.57,88.32,13.02,0m 13s,97.71,21.23,5.4,24.93,0.240692,2025-07-11 04:40:55,jittor
120,1.8393,66.75,2.4229,51.37,80.14,13.53,0m 13s,97.71,17.79,5.4,24.97,0.238013,2025-07-11 04:41:09,jittor
121,1.8358,66.61,2.1511,57.86,85.55,12.43,0m 12s,96.17,16.02,5.4,24.93,0.235328,2025-07-11 04:41:22,jittor
122,1.8339,66.81,2.0859,60.07,86.5,12.84,0m 12s,99.5,17.38,5.4,24.88,0.232636,2025-07-11 04:41:36,jittor
123,1.8283,66.97,2.1595,58.48,85.19,13.38,0m 13s,96.71,18.23,5.4,24.91,0.229938,2025-07-11 04:41:50,jittor
124,1.8249,67.17,2.1514,58.58,85.87,13.41,0m 13s,95.29,17.54,5.4,24.93,0.227234,2025-07-11 04:42:04,jittor
125,1.8106,67.59,2.0701,59.98,86.68,12.32,0m 12s,95.86,19.64,5.4,24.93,0.224525,2025-07-11 04:42:17,jittor
126,1.8182,67.46,2.1306,58.42,85.84,12.79,0m 12s,94.71,19.47,5.4,24.96,0.221812,2025-07-11 04:42:31,jittor
127,1.819,67.22,2.1973,57.9,83.98,13.54,0m 13s,97.21,18.33,5.4,24.99,0.219094,2025-07-11 04:42:46,jittor
128,1.8044,67.75,2.1037,58.25,86.44,13.29,0m 13s,97.38,20.7,5.4,24.91,0.216373,2025-07-11 04:43:00,jittor
129,1.8027,67.88,2.0725,60.82,87.12,13.38,0m 13s,99.0,19.27,5.4,24.9,0.213649,2025-07-11 04:43:14,jittor
130,1.8024,67.63,2.0992,59.87,86.75,12.86,0m 12s,97.83,19.18,5.4,24.95,0.210922,2025-07-11 04:43:28,jittor
131,1.7959,68.24,1.9865,63.61,88.45,13.75,0m 13s,95.29,17.01,5.4,24.99,0.208194,2025-07-11 04:43:42,jittor
132,1.7841,68.33,2.1159,60.33,86.28,13.48,0m 13s,95.71,18.43,5.4,24.97,0.205463,2025-07-11 04:43:56,jittor
133,1.7869,68.45,2.1442,58.12,85.18,12.94,0m 12s,97.23,17.64,5.4,25.02,0.202732,2025-07-11 04:44:10,jittor
134,1.7764,68.69,2.128,59.49,85.6,12.97,0m 12s,97.86,16.27,5.4,24.97,0.200000,2025-07-11 04:44:24,jittor
135,1.7735,68.77,2.1061,59.22,86.36,7.29,0m 7s,85.2,16.34,3.86,24.58,0.197269,2025-07-11 04:44:32,jittor
136,1.7733,68.71,2.1554,58.63,84.86,11.98,0m 11s,96.0,16.38,6.04,24.68,0.194538,2025-07-11 04:44:45,jittor
137,1.7565,69.58,2.0962,60.65,86.79,13.18,0m 13s,99.43,18.39,6.04,24.6,0.191807,2025-07-11 04:44:59,jittor
138,1.7534,69.43,2.1095,60.34,86.28,13.78,0m 13s,99.0,18.86,6.04,24.79,0.189079,2025-07-11 04:45:13,jittor
139,1.7506,69.52,2.113,60.4,86.19,12.23,0m 12s,96.83,18.45,6.04,24.75,0.186352,2025-07-11 04:45:25,jittor
140,1.7539,69.59,2.1196,59.7,86.23,13.33,0m 13s,97.86,17.8,6.04,24.8,0.183628,2025-07-11 04:45:40,jittor
141,1.7433,69.94,1.9724,63.49,89.28,13.83,0m 13s,97.57,23.13,6.04,24.85,0.180907,2025-07-11 04:45:54,jittor
142,1.7301,70.16,2.0328,61.29,88.14,12.77,0m 12s,95.57,19.51,6.04,24.84,0.178189,2025-07-11 04:46:08,jittor
143,1.7322,70.18,2.0955,60.18,86.24,13.43,0m 13s,97.5,15.77,6.04,24.8,0.175476,2025-07-11 04:46:22,jittor
144,1.7201,70.66,2.0066,62.27,88.44,12.78,0m 12s,97.85,15.58,6.04,24.89,0.172767,2025-07-11 04:46:36,jittor
145,1.7195,70.53,2.0053,63.14,88.32,13.59,0m 13s,98.43,16.54,6.04,24.94,0.170063,2025-07-11 04:46:51,jittor
146,1.7106,70.82,2.0656,60.27,86.12,12.97,0m 12s,97.62,16.36,6.04,24.91,0.167365,2025-07-11 04:47:04,jittor
147,1.7039,71.06,2.0854,60.66,86.67,13.03,0m 13s,97.86,16.8,6.04,24.93,0.164673,2025-07-11 04:47:18,jittor
148,1.7012,71.39,2.0049,62.47,87.54,13.55,0m 13s,97.71,16.26,6.04,24.9,0.161988,2025-07-11 04:47:33,jittor
149,1.6938,71.53,1.9547,63.33,89.08,12.74,0m 12s,95.0,17.79,6.04,24.91,0.159309,2025-07-11 04:47:47,jittor
150,1.6976,71.16,1.9784,63.26,88.61,13.58,0m 13s,98.6,20.23,6.04,24.97,0.156639,2025-07-11 04:48:01,jittor
151,1.6837,71.79,1.9843,63.05,88.67,12.73,0m 12s,98.23,17.62,6.04,24.96,0.153976,2025-07-11 04:48:15,jittor
152,1.6857,71.59,1.9891,62.64,88.5,13.53,0m 13s,97.86,15.71,6.04,24.94,0.151322,2025-07-11 04:48:29,jittor
153,1.6707,72.13,2.0114,62.59,87.59,12.75,0m 12s,94.0,19.11,6.04,24.93,0.148677,2025-07-11 04:48:43,jittor
154,1.671,71.97,1.9775,63.88,88.87,14.02,0m 14s,99.62,18.2,6.04,24.92,0.146041,2025-07-11 04:48:58,jittor
155,1.661,72.54,1.9147,64.8,89.66,12.98,0m 12s,99.83,20.27,6.04,24.97,0.143416,2025-07-11 04:49:11,jittor
156,1.6571,72.52,1.9349,63.85,89.06,13.66,0m 13s,97.5,16.82,6.04,24.92,0.140801,2025-07-11 04:49:25,jittor
157,1.6598,72.38,1.9448,64.36,88.51,13.22,0m 13s,99.33,16.1,6.04,24.93,0.138197,2025-07-11 04:49:39,jittor
158,1.6451,73.02,1.9496,63.97,88.62,13.38,0m 13s,99.57,20.6,6.04,24.99,0.135605,2025-07-11 04:49:53,jittor
159,1.6355,73.15,1.963,63.06,88.82,13.47,0m 13s,97.57,16.79,6.04,24.94,0.133025,2025-07-11 04:50:06,jittor
160,1.6347,73.52,2.0336,62.72,88.09,13.06,0m 13s,97.57,16.51,6.04,24.94,0.130457,2025-07-11 04:50:21,jittor
161,1.6291,73.3,2.0404,61.76,87.08,12.98,0m 12s,99.83,15.73,6.04,24.95,0.127902,2025-07-11 04:50:34,jittor
162,1.6225,73.84,1.9318,65.13,88.91,13.43,0m 13s,98.71,19.56,6.04,24.93,0.125361,2025-07-11 04:50:48,jittor
163,1.6065,74.45,2.0215,62.15,88.16,13.73,0m 13s,97.57,18.51,6.04,24.93,0.122833,2025-07-11 04:51:03,jittor
164,1.6068,74.4,1.9404,64.95,89.49,12.64,0m 12s,96.85,19.44,6.04,25.02,0.120320,2025-07-11 04:51:16,jittor
165,1.5977,74.61,1.9288,65.45,89.4,13.26,0m 13s,98.54,17.0,6.04,24.98,0.117822,2025-07-11 04:51:30,jittor
166,1.5898,74.79,1.9623,63.77,88.65,13.62,0m 13s,98.0,15.51,6.04,25.03,0.115340,2025-07-11 04:51:45,jittor
167,1.5849,75.0,1.9342,64.48,89.59,13.16,0m 13s,97.71,17.93,6.04,25.0,0.112873,2025-07-11 04:51:59,jittor
168,1.5801,75.12,1.9447,64.9,89.16,13.71,0m 13s,97.57,20.34,6.04,24.99,0.110422,2025-07-11 04:52:13,jittor
169,1.5736,75.37,1.885,66.08,90.12,12.39,0m 12s,96.79,17.91,6.04,24.99,0.107988,2025-07-11 04:52:27,jittor
170,1.5646,75.94,2.0077,63.12,88.37,14.13,0m 14s,98.71,19.85,6.04,25.06,0.105571,2025-07-11 04:52:42,jittor
171,1.5566,75.98,1.8824,66.61,89.86,12.56,0m 12s,97.31,17.98,6.04,25.02,0.103172,2025-07-11 04:52:55,jittor
172,1.5578,75.83,1.9271,65.59,88.62,13.75,0m 13s,96.57,16.91,6.04,24.97,0.100790,2025-07-11 04:53:10,jittor
173,1.5427,76.37,1.9179,65.34,89.71,12.61,0m 12s,98.08,16.78,6.04,24.99,0.098428,2025-07-11 04:53:23,jittor
174,1.5355,76.69,1.9439,65.15,88.82,13.39,0m 13s,99.08,17.0,6.04,25.01,0.096084,2025-07-11 04:53:38,jittor
175,1.537,76.44,1.8772,66.04,90.09,13.53,0m 13s,98.93,15.87,6.04,25.01,0.093760,2025-07-11 04:53:52,jittor
176,1.5248,77.3,1.9614,63.82,88.3,12.5,0m 12s,96.57,16.93,6.04,24.99,0.091455,2025-07-11 04:54:05,jittor
177,1.5121,77.58,1.8831,66.52,89.71,13.63,0m 13s,99.14,20.39,6.04,24.97,0.089171,2025-07-11 04:54:20,jittor
178,1.5083,77.68,1.8506,66.55,90.52,13.08,0m 13s,95.14,18.24,6.04,24.99,0.086907,2025-07-11 04:54:34,jittor
179,1.5013,77.9,1.9417,64.8,89.04,13.93,0m 13s,99.86,17.89,6.04,25.03,0.084665,2025-07-11 04:54:48,jittor
180,1.4955,78.05,1.8672,66.82,90.22,12.91,0m 12s,97.0,16.58,6.04,24.97,0.082444,2025-07-11 04:55:02,jittor
181,1.4878,78.32,1.8775,66.88,90.0,13.58,0m 13s,98.15,17.12,6.04,24.98,0.080245,2025-07-11 04:55:16,jittor
182,1.4903,78.29,1.8033,68.56,90.88,13.89,0m 13s,97.86,16.89,6.04,24.96,0.078068,2025-07-11 04:55:31,jittor
183,1.4756,78.66,1.8464,67.41,90.5,12.76,0m 12s,95.29,16.96,6.04,24.96,0.075914,2025-07-11 04:55:45,jittor
184,1.4722,78.96,1.8272,67.53,90.8,13.51,0m 13s,100.0,19.44,6.04,24.94,0.073783,2025-07-11 04:55:59,jittor
185,1.4555,79.61,1.8474,67.42,90.65,12.68,0m 12s,97.54,18.4,6.04,24.99,0.071676,2025-07-11 04:56:12,jittor
186,1.4487,79.83,1.8115,68.33,90.74,13.18,0m 13s,98.69,20.08,6.04,25.05,0.069593,2025-07-11 04:56:26,jittor
187,1.4454,79.9,1.8253,68.44,90.56,13.77,0m 13s,99.71,17.71,6.04,25.07,0.067534,2025-07-11 04:56:41,jittor
188,1.4379,80.19,1.8647,67.14,90.63,12.97,0m 12s,95.71,14.6,6.04,25.01,0.065499,2025-07-11 04:56:55,jittor
189,1.4257,80.5,1.7856,68.93,91.66,13.84,0m 13s,99.71,20.59,6.04,25.01,0.063490,2025-07-11 04:57:09,jittor
190,1.412,80.84,1.8251,67.95,90.91,12.86,0m 12s,99.29,17.57,6.04,24.96,0.061507,2025-07-11 04:57:23,jittor
