epoch,train_loss,train_acc,val_loss,top1_acc,top5_acc,epoch_time_seconds,epoch_time_formatted,avg_gpu_percent,avg_cpu_percent,avg_gpu_memory_used_gb,avg_cpu_memory_percent,learning_rate,timestamp,framework
210,1.0094,94.88,1.6955,73.34,91.61,6.4,0m 6s,98.83,12.77,10.35,25.4,0.027722,2025-07-11 12:09:21,torch
211,1.0074,94.86,1.6924,73.5,91.67,5.49,0m 5s,96.8,13.4,10.35,25.46,0.026351,2025-07-11 12:09:27,torch
212,0.9977,95.2,1.6814,73.62,91.84,6.34,0m 6s,98.33,15.4,10.35,25.43,0.025012,2025-07-11 12:09:34,torch
213,0.9875,95.57,1.6897,73.42,91.58,6.38,0m 6s,97.83,18.17,10.35,25.42,0.023706,2025-07-11 12:09:41,torch
214,0.9808,95.82,1.6751,73.97,91.76,5.4,0m 5s,98.2,14.42,10.35,25.4,0.022432,2025-07-11 12:09:46,torch
215,0.9775,95.95,1.6654,74.03,91.83,6.39,0m 6s,98.83,12.28,10.35,25.42,0.021192,2025-07-11 12:09:53,torch
216,0.9724,96.12,1.6595,74.14,91.87,6.39,0m 6s,98.17,13.77,10.35,25.48,0.019985,2025-07-11 12:10:00,torch
217,0.9659,96.31,1.6648,73.89,91.91,6.33,0m 6s,97.83,16.92,10.35,25.5,0.018812,2025-07-11 12:10:07,torch
218,0.9585,96.57,1.6558,74.13,91.74,4.36,0m 4s,93.75,13.7,10.35,25.5,0.017673,2025-07-11 12:10:12,torch
219,0.9545,96.75,1.6638,74.25,91.85,6.39,0m 6s,98.0,13.25,10.35,25.5,0.016567,2025-07-11 12:10:19,torch
220,0.949,96.85,1.6688,73.71,91.75,6.37,0m 6s,97.83,13.28,10.35,25.5,0.015496,2025-07-11 12:10:26,torch
221,0.9445,97.07,1.6579,74.47,92.07,6.21,0m 6s,98.5,13.52,10.35,25.5,0.014459,2025-07-11 12:10:33,torch
222,0.9378,97.23,1.6455,74.51,92.19,5.31,0m 5s,80.4,13.74,10.35,25.5,0.013457,2025-07-11 12:10:39,torch
223,0.9335,97.33,1.6429,74.55,92.12,6.43,0m 6s,98.67,13.3,10.35,25.5,0.012490,2025-07-11 12:10:46,torch
224,0.9292,97.42,1.6442,74.53,92.07,6.4,0m 6s,98.5,13.53,10.35,25.5,0.011558,2025-07-11 12:10:53,torch
225,0.9258,97.59,1.6364,75.04,91.92,5.38,0m 5s,97.4,12.18,10.35,25.5,0.010660,2025-07-11 12:10:58,torch
226,0.924,97.58,1.6344,74.83,92.25,6.38,0m 6s,98.17,13.53,10.35,25.5,0.009798,2025-07-11 12:11:05,torch
227,0.9212,97.7,1.6345,75.08,91.92,6.4,0m 6s,98.83,12.73,10.35,25.5,0.008972,2025-07-11 12:11:12,torch
228,0.9148,97.89,1.6376,75.08,92.08,6.4,0m 6s,97.83,15.22,10.35,25.5,0.008181,2025-07-11 12:11:19,torch
229,0.9125,97.88,1.6319,75.23,92.11,4.49,0m 4s,91.75,15.45,10.35,25.5,0.007426,2025-07-11 12:11:24,torch
230,0.9115,97.97,1.6288,75.18,92.2,6.38,0m 6s,98.67,12.4,10.35,25.5,0.006707,2025-07-11 12:11:31,torch
231,0.9067,98.1,1.6304,75.29,91.96,6.4,0m 6s,98.83,13.77,10.35,25.5,0.006024,2025-07-11 12:11:38,torch
232,0.9051,98.11,1.6263,75.24,91.9,6.25,0m 6s,98.83,14.4,10.35,25.5,0.005378,2025-07-11 12:11:45,torch
233,0.9026,98.29,1.6272,75.23,92.04,5.05,0m 5s,78.8,13.44,10.35,25.5,0.004767,2025-07-11 12:11:51,torch
234,0.9026,98.17,1.6274,75.05,92.07,6.42,0m 6s,98.0,12.05,10.35,25.5,0.004193,2025-07-11 12:11:58,torch
235,0.8995,98.31,1.6287,75.45,92.03,6.35,0m 6s,98.5,13.02,10.35,25.5,0.003656,2025-07-11 12:12:05,torch
236,0.8965,98.34,1.6249,75.32,92.04,5.6,0m 5s,98.4,15.0,10.35,25.5,0.003155,2025-07-11 12:12:10,torch
237,0.8978,98.32,1.6204,75.62,92.11,6.35,0m 6s,98.67,13.82,10.35,25.5,0.002691,2025-07-11 12:12:17,torch
238,0.8937,98.52,1.6225,75.64,92.22,6.35,0m 6s,98.0,14.02,10.35,25.5,0.002263,2025-07-11 12:12:24,torch
239,0.8946,98.37,1.6232,75.48,92.16,6.4,0m 6s,98.0,13.95,10.35,25.5,0.001873,2025-07-11 12:12:31,torch
240,0.8928,98.47,1.6238,75.51,92.08,4.84,0m 4s,91.6,13.92,10.35,25.5,0.001519,2025-07-11 12:12:37,torch
241,0.8905,98.47,1.6231,75.49,92.12,6.36,0m 6s,98.17,16.92,10.35,25.5,0.001203,2025-07-11 12:12:44,torch
242,0.8902,98.5,1.6215,75.43,92.15,6.4,0m 6s,97.83,15.22,10.35,25.5,0.000923,2025-07-11 12:12:51,torch
243,0.8892,98.64,1.6229,75.41,92.09,5.32,0m 5s,98.6,12.24,10.35,25.5,0.000681,2025-07-11 12:12:57,torch
244,0.8889,98.58,1.621,75.69,92.17,6.42,0m 6s,97.83,13.53,10.35,25.5,0.000476,2025-07-11 12:13:04,torch
245,0.8892,98.57,1.621,75.57,92.09,6.39,0m 6s,99.0,16.67,10.35,25.5,0.000308,2025-07-11 12:13:11,torch
246,0.8874,98.59,1.6213,75.59,92.08,6.38,0m 6s,96.83,15.15,10.35,25.5,0.000178,2025-07-11 12:13:18,torch
247,0.8879,98.55,1.6215,75.59,92.07,5.38,0m 5s,95.6,15.02,10.35,25.5,0.000085,2025-07-11 12:13:23,torch
248,0.8895,98.45,1.6197,75.6,92.09,6.39,0m 6s,99.0,14.2,10.35,25.42,0.000029,2025-07-11 12:13:30,torch
249,0.8876,98.62,1.621,75.59,92.09,6.39,0m 6s,98.83,13.9,10.35,25.4,0.000010,2025-07-11 12:13:37,torch
