epoch,train_loss,train_acc,val_loss,top1_acc,top5_acc,epoch_time_seconds,epoch_time_formatted,avg_gpu_percent,avg_cpu_percent,avg_gpu_memory_used_gb,avg_cpu_memory_percent,learning_rate,timestamp,framework
193,1.0138,94.1,1.681,73.61,92.18,22.73,0m 22s,98.35,15.51,10.35,25.42,0.055712,2025-07-11 12:09:46,jittor
194,1.0052,94.38,1.6766,74.51,92.12,21.76,0m 21s,95.11,15.19,10.35,25.46,0.053834,2025-07-11 12:10:08,jittor
195,0.9997,94.51,1.6602,74.76,92.4,23.2,0m 23s,99.75,14.18,10.35,25.5,0.051983,2025-07-11 12:10:33,jittor
196,0.9948,94.75,1.6394,74.88,92.72,23.33,0m 23s,96.5,13.62,10.35,25.5,0.050159,2025-07-11 12:10:57,jittor
197,0.9828,95.19,1.6416,75.29,92.72,22.23,0m 22s,95.0,14.33,10.35,25.5,0.048364,2025-07-11 12:11:20,jittor
198,0.9822,95.09,1.6499,75.4,92.25,23.44,0m 23s,99.67,14.26,10.35,25.5,0.046597,2025-07-11 12:11:45,jittor
199,0.9767,95.34,1.6842,73.73,92.12,23.13,0m 23s,98.25,13.16,10.35,25.5,0.044859,2025-07-11 12:12:09,jittor
200,0.9713,95.51,1.6662,74.36,91.9,21.9,0m 21s,98.25,13.86,10.35,25.5,0.043149,2025-07-11 12:12:32,jittor
201,0.9635,95.8,1.6593,74.27,92.25,22.93,0m 22s,98.33,14.8,10.35,25.5,0.041469,2025-07-11 12:12:56,jittor
202,0.958,95.82,1.6362,74.85,92.53,21.73,0m 21s,96.24,15.52,10.35,25.5,0.039818,2025-07-11 12:13:19,jittor
203,0.952,96.04,1.6072,76.19,92.82,20.7,0m 20s,96.0,14.39,10.08,25.33,0.038198,2025-07-11 12:13:41,jittor
204,0.944,96.45,1.6144,75.53,93.09,12.95,0m 12s,89.86,10.99,8.21,24.9,0.036607,2025-07-11 12:13:55,jittor
205,0.936,96.62,1.6327,75.21,92.42,12.83,0m 12s,87.71,11.49,8.21,24.9,0.035047,2025-07-11 12:14:09,jittor
206,0.9304,96.81,1.727,72.88,91.45,12.87,0m 12s,88.5,14.57,8.21,24.9,0.033518,2025-07-11 12:14:22,jittor
207,0.9261,96.94,1.61,75.8,92.87,12.89,0m 12s,89.79,12.97,8.21,24.89,0.032019,2025-07-11 12:14:36,jittor
208,0.9181,97.12,1.6108,75.77,92.88,12.88,0m 12s,88.64,15.28,8.21,25.0,0.030552,2025-07-11 12:14:50,jittor
209,0.9123,97.34,1.59,76.72,93.26,12.88,0m 12s,85.86,11.61,8.21,24.93,0.029117,2025-07-11 12:15:03,jittor
210,0.9087,97.45,1.6037,76.27,92.66,12.95,0m 12s,88.0,11.91,8.21,24.9,0.027714,2025-07-11 12:15:18,jittor
211,0.9047,97.63,1.5834,76.73,92.98,12.91,0m 12s,88.0,12.29,8.21,24.9,0.026342,2025-07-11 12:15:32,jittor
212,0.9006,97.73,1.5774,76.97,93.15,12.92,0m 12s,89.86,11.39,8.21,24.9,0.025003,2025-07-11 12:15:46,jittor
213,0.8953,97.85,1.5542,77.33,93.52,12.88,0m 12s,90.0,11.31,8.21,24.9,0.023697,2025-07-11 12:16:00,jittor
214,0.8911,97.94,1.5754,76.88,93.37,12.89,0m 12s,87.29,12.47,8.21,24.9,0.022424,2025-07-11 12:16:15,jittor
215,0.8831,98.2,1.5687,77.17,93.22,12.88,0m 12s,89.54,12.65,8.21,24.9,0.021184,2025-07-11 12:16:28,jittor
216,0.8794,98.27,1.5895,76.68,92.88,12.88,0m 12s,88.71,12.1,8.21,24.9,0.019977,2025-07-11 12:16:42,jittor
217,0.8744,98.46,1.5486,77.89,93.28,12.89,0m 12s,89.86,11.47,8.21,24.9,0.018804,2025-07-11 12:16:56,jittor
218,0.8721,98.43,1.5434,77.7,93.7,12.9,0m 12s,90.14,12.1,8.21,24.9,0.017664,2025-07-11 12:17:10,jittor
219,0.8668,98.62,1.5419,77.62,93.8,12.87,0m 12s,90.29,12.53,8.21,24.9,0.016559,2025-07-11 12:17:23,jittor
220,0.8633,98.72,1.546,77.75,93.47,12.88,0m 12s,87.86,13.06,8.21,24.9,0.015487,2025-07-11 12:17:37,jittor
221,0.8606,98.8,1.5422,78.0,93.61,12.86,0m 12s,90.0,10.79,8.21,24.9,0.014451,2025-07-11 12:17:51,jittor
222,0.8576,98.85,1.5367,77.76,93.35,12.93,0m 12s,88.57,11.94,8.21,24.97,0.013449,2025-07-11 12:18:05,jittor
223,0.8555,98.9,1.5289,78.18,93.53,12.85,0m 12s,90.0,13.69,8.21,25.64,0.012481,2025-07-11 12:18:19,jittor
224,0.8509,99.02,1.5306,78.22,93.59,12.9,0m 12s,89.71,15.2,8.21,26.31,0.011549,2025-07-11 12:18:33,jittor
225,0.8487,99.11,1.528,78.49,93.67,12.92,0m 12s,87.86,14.54,8.21,26.94,0.010652,2025-07-11 12:18:47,jittor
226,0.8474,99.08,1.5281,78.47,93.46,12.86,0m 12s,88.29,12.34,8.21,27.1,0.009790,2025-07-11 12:19:01,jittor
227,0.8445,99.17,1.5198,78.76,93.6,12.83,0m 12s,89.86,11.67,8.21,25.84,0.008963,2025-07-11 12:19:15,jittor
228,0.8437,99.19,1.5235,78.62,93.63,12.92,0m 12s,89.0,12.2,8.21,24.9,0.008173,2025-07-11 12:19:29,jittor
229,0.8399,99.33,1.522,78.57,93.8,12.82,0m 12s,88.86,12.36,8.21,24.9,0.007418,2025-07-11 12:19:42,jittor
230,0.839,99.3,1.5221,78.69,93.6,12.81,0m 12s,89.21,10.36,8.21,24.9,0.006698,2025-07-11 12:19:56,jittor
231,0.8379,99.3,1.5225,78.61,93.6,12.92,0m 12s,89.86,11.53,8.21,24.9,0.006015,2025-07-11 12:20:10,jittor
232,0.8358,99.37,1.5166,78.75,93.65,12.85,0m 12s,88.43,11.94,8.21,24.9,0.005369,2025-07-11 12:20:24,jittor
233,0.8356,99.34,1.5204,78.89,93.46,12.88,0m 12s,89.29,12.54,8.21,24.89,0.004758,2025-07-11 12:20:37,jittor
234,0.8339,99.35,1.5145,79.03,93.67,12.9,0m 12s,89.14,11.9,8.21,24.9,0.004184,2025-07-11 12:20:52,jittor
235,0.8338,99.36,1.51,78.99,93.73,12.95,0m 12s,90.71,11.23,8.21,24.93,0.003647,2025-07-11 12:21:06,jittor
236,0.833,99.39,1.5235,78.82,93.44,12.89,0m 12s,88.14,13.39,8.21,25.45,0.003146,2025-07-11 12:21:20,jittor
237,0.8316,99.44,1.5157,78.83,93.61,12.89,0m 12s,88.46,15.16,8.21,26.08,0.002682,2025-07-11 12:21:33,jittor
238,0.8325,99.4,1.5051,79.04,93.86,12.88,0m 12s,91.14,14.89,8.21,26.74,0.002254,2025-07-11 12:21:47,jittor
239,0.8298,99.45,1.5138,78.98,93.69,12.91,0m 12s,89.71,13.3,8.21,27.1,0.001864,2025-07-11 12:22:01,jittor
240,0.8292,99.47,1.5141,78.99,93.58,12.87,0m 12s,89.29,12.1,8.21,26.8,0.001510,2025-07-11 12:22:15,jittor
241,0.8288,99.48,1.5152,78.9,93.83,12.88,0m 12s,87.71,12.46,8.21,24.9,0.001194,2025-07-11 12:22:29,jittor
242,0.8286,99.49,1.5041,79.2,93.83,12.88,0m 12s,89.86,12.46,8.21,24.9,0.000914,2025-07-11 12:22:43,jittor
243,0.8276,99.52,1.5106,78.92,93.66,12.87,0m 12s,88.0,10.33,8.21,24.9,0.000672,2025-07-11 12:22:57,jittor
244,0.8293,99.47,1.5166,78.79,93.57,12.87,0m 12s,88.71,11.7,8.21,24.9,0.000467,2025-07-11 12:23:11,jittor
245,0.8278,99.52,1.5049,78.97,93.7,12.88,0m 12s,89.29,11.73,8.21,24.9,0.000299,2025-07-11 12:23:24,jittor
246,0.8279,99.53,1.5065,79.04,93.91,12.85,0m 12s,89.43,12.04,8.21,24.9,0.000169,2025-07-11 12:23:38,jittor
247,0.828,99.5,1.516,78.78,93.66,12.89,0m 12s,89.86,11.2,8.21,24.9,0.000076,2025-07-11 12:23:52,jittor
248,0.8271,99.52,1.5097,78.99,93.72,12.84,0m 12s,88.57,11.56,8.21,24.9,0.000020,2025-07-11 12:24:06,jittor
249,0.8284,99.51,1.5088,78.96,93.72,12.88,0m 12s,89.43,13.89,8.21,24.9,0.000001,2025-07-11 12:24:19,jittor
