epoch,train_loss,train_acc,val_loss,top1_acc,top5_acc,epoch_time_seconds,epoch_time_formatted,avg_gpu_percent,avg_cpu_percent,avg_gpu_memory_used_gb,avg_cpu_memory_percent,learning_rate,timestamp,framework
204,0.9443,96.28,1.6126,75.95,93.15,28.09,0m 28s,100.0,12.59,13.78,24.5,0.036607,2025-07-11 10:25:43,jittor
205,0.9381,96.44,1.6185,75.57,92.72,26.11,0m 26s,98.0,13.74,13.78,24.5,0.035047,2025-07-11 10:26:10,jittor
206,0.933,96.61,1.6153,75.79,92.85,26.85,0m 26s,99.89,12.8,13.78,24.5,0.033518,2025-07-11 10:26:38,jittor
207,0.9278,96.76,1.5974,76.1,93.46,26.05,0m 26s,98.89,13.81,13.78,24.5,0.032019,2025-07-11 10:27:05,jittor
208,0.9167,97.12,1.6092,75.81,93.22,27.36,0m 27s,99.89,13.43,13.78,24.52,0.030552,2025-07-11 10:27:33,jittor
209,0.9127,97.1,1.575,76.59,93.35,26.76,0m 26s,99.35,12.59,13.78,24.5,0.029117,2025-07-11 10:28:00,jittor
210,0.904,97.54,1.5697,77.13,93.14,27.8,0m 27s,98.0,11.48,13.78,24.5,0.027714,2025-07-11 10:28:29,jittor
211,0.9,97.62,1.5865,76.3,93.33,27.74,0m 27s,100.0,12.47,13.78,24.5,0.026342,2025-07-11 10:28:59,jittor
212,0.8971,97.75,1.5728,76.73,93.29,26.77,0m 26s,99.89,13.24,13.78,24.51,0.025003,2025-07-11 10:29:26,jittor
213,0.8906,97.92,1.5796,76.99,93.45,26.13,0m 26s,100.0,14.93,13.78,24.51,0.023697,2025-07-11 10:29:53,jittor
214,0.8845,98.03,1.5574,77.1,93.42,26.81,0m 26s,99.78,12.32,13.78,24.5,0.022424,2025-07-11 10:30:20,jittor
215,0.8817,98.16,1.5853,76.33,93.3,26.1,0m 26s,99.89,13.22,13.78,24.5,0.021184,2025-07-11 10:30:47,jittor
216,0.8759,98.4,1.553,77.51,93.53,27.55,0m 27s,99.61,11.98,13.78,24.5,0.019977,2025-07-11 10:31:16,jittor
217,0.8722,98.41,1.5495,77.74,93.87,27.51,0m 27s,100.0,13.8,13.78,24.5,0.018804,2025-07-11 10:31:44,jittor
218,0.8688,98.52,1.5644,77.48,93.68,27.82,0m 27s,99.78,13.33,13.78,24.53,0.017664,2025-07-11 10:32:13,jittor
219,0.8641,98.63,1.5386,78.05,93.78,26.38,0m 26s,99.9,12.75,13.78,24.53,0.016559,2025-07-11 10:32:40,jittor
220,0.8598,98.81,1.5415,77.73,93.71,28.13,0m 28s,99.56,12.43,13.78,24.5,0.015487,2025-07-11 10:33:10,jittor
221,0.8571,98.86,1.5369,78.26,93.66,27.22,0m 27s,100.0,12.61,13.78,24.5,0.014451,2025-07-11 10:33:38,jittor
222,0.853,98.97,1.5333,78.03,93.69,28.07,0m 28s,100.0,12.73,13.78,24.5,0.013449,2025-07-11 10:34:07,jittor
223,0.8503,98.99,1.5299,78.05,93.79,25.95,0m 25s,98.7,11.35,13.78,24.5,0.012481,2025-07-11 10:34:34,jittor
224,0.8501,98.98,1.5274,78.05,93.95,26.13,0m 26s,99.47,13.95,13.78,24.5,0.011549,2025-07-11 10:35:01,jittor
225,0.8482,99.01,1.52,78.36,93.93,27.06,0m 27s,99.44,13.61,13.78,24.52,0.010652,2025-07-11 10:35:29,jittor
226,0.8437,99.13,1.5231,78.59,93.56,28.66,0m 28s,99.89,13.0,13.78,24.51,0.009790,2025-07-11 10:35:59,jittor
227,0.8416,99.17,1.5181,78.52,93.56,26.43,0m 26s,98.56,12.86,13.78,24.53,0.008963,2025-07-11 10:36:26,jittor
228,0.8393,99.21,1.5169,78.86,93.94,26.0,0m 25s,98.56,14.99,13.78,24.53,0.008173,2025-07-11 10:36:53,jittor
229,0.8386,99.23,1.5138,78.71,93.96,27.99,0m 27s,99.89,12.62,13.78,24.5,0.007418,2025-07-11 10:37:22,jittor
230,0.8364,99.33,1.5118,78.79,94.08,26.24,0m 26s,100.0,12.77,13.78,24.5,0.006698,2025-07-11 10:37:50,jittor
231,0.8347,99.32,1.5169,78.61,94.18,27.04,0m 27s,99.8,12.38,13.78,24.52,0.006015,2025-07-11 10:38:18,jittor
232,0.8344,99.32,1.5037,78.99,94.23,26.38,0m 26s,100.0,12.6,13.78,24.6,0.005369,2025-07-11 10:38:45,jittor
233,0.8325,99.33,1.5057,78.89,93.98,27.16,0m 27s,98.4,13.25,13.78,24.7,0.004758,2025-07-11 10:39:14,jittor
234,0.8302,99.37,1.5033,79.21,94.07,27.34,0m 27s,99.89,11.82,13.78,24.8,0.004184,2025-07-11 10:39:42,jittor
235,0.8309,99.37,1.5032,79.35,94.08,28.58,0m 28s,99.91,12.83,13.78,24.8,0.003647,2025-07-11 10:40:12,jittor
236,0.8281,99.45,1.5021,78.99,94.1,27.14,0m 27s,100.0,11.24,13.78,24.79,0.003146,2025-07-11 10:40:41,jittor
237,0.8274,99.47,1.4973,78.98,94.12,26.21,0m 26s,99.0,12.63,13.78,24.8,0.002682,2025-07-11 10:41:08,jittor
238,0.8281,99.42,1.5009,79.07,94.08,26.15,0m 26s,99.2,12.09,13.78,24.82,0.002254,2025-07-11 10:41:35,jittor
239,0.8271,99.5,1.5038,79.08,94.12,26.16,0m 26s,98.29,12.68,13.78,24.82,0.001864,2025-07-11 10:42:02,jittor
240,0.8252,99.53,1.4942,79.22,94.2,25.85,0m 25s,99.65,12.41,13.78,24.81,0.001510,2025-07-11 10:42:28,jittor
241,0.8249,99.54,1.5008,79.31,94.09,27.77,0m 27s,99.11,12.49,13.78,24.88,0.001194,2025-07-11 10:42:56,jittor
242,0.8256,99.49,1.4961,79.19,94.38,27.43,0m 27s,100.0,12.61,13.78,24.9,0.000914,2025-07-11 10:43:24,jittor
243,0.825,99.53,1.5012,79.23,94.13,25.95,0m 25s,100.0,12.53,13.78,24.83,0.000672,2025-07-11 10:43:51,jittor
244,0.8256,99.54,1.494,79.17,94.27,26.52,0m 26s,99.1,12.98,13.78,24.8,0.000467,2025-07-11 10:44:18,jittor
245,0.8238,99.58,1.4977,79.2,94.19,26.81,0m 26s,100.0,12.18,13.78,24.8,0.000299,2025-07-11 10:44:45,jittor
246,0.8246,99.51,1.4973,79.42,94.16,26.85,0m 26s,100.0,13.26,13.78,24.8,0.000169,2025-07-11 10:45:13,jittor
247,0.8238,99.53,1.5005,79.22,94.24,28.03,0m 28s,99.89,13.77,13.78,24.8,0.000076,2025-07-11 10:45:42,jittor
248,0.8232,99.58,1.4983,79.33,94.27,26.21,0m 26s,99.9,16.33,13.78,24.83,0.000020,2025-07-11 10:46:10,jittor
249,0.824,99.52,1.4961,79.44,94.23,27.3,0m 27s,99.83,12.32,13.78,24.9,0.000001,2025-07-11 10:46:38,jittor
