epoch,train_loss,train_acc,val_loss,top1_acc,top5_acc,epoch_time_seconds,epoch_time_formatted,avg_gpu_percent,avg_cpu_percent,avg_gpu_memory_used_gb,avg_cpu_memory_percent,learning_rate,timestamp,framework
51,1.9337,63.58,2.274,55.41,83.4,15.76,0m 15s,98.79,17.59,7.21,25.14,0.381197,2025-07-11 05:39:39,torch
52,1.9355,63.63,2.124,59.66,86.03,16.33,0m 16s,98.67,17.08,7.21,25.09,0.380024,2025-07-11 05:39:57,torch
53,1.928,63.8,2.1478,57.88,86.12,15.3,0m 15s,98.04,16.95,7.21,25.11,0.378817,2025-07-11 05:40:13,torch
54,1.9153,63.95,2.1875,56.31,84.75,16.53,0m 16s,98.8,15.01,7.21,25.06,0.377577,2025-07-11 05:40:30,torch
55,1.9257,63.93,2.2106,56.7,84.04,16.14,0m 16s,98.79,16.8,7.21,25.15,0.376304,2025-07-11 05:40:47,torch
56,1.9207,63.99,2.2587,55.94,83.8,15.58,0m 15s,99.11,16.6,7.21,25.15,0.374998,2025-07-11 05:41:03,torch
57,1.9024,64.58,2.1627,57.83,85.4,16.06,0m 16s,98.79,16.35,7.21,25.15,0.373659,2025-07-11 05:41:19,torch
58,1.8986,64.76,2.2162,57.2,84.01,15.35,0m 15s,98.25,16.32,7.21,25.15,0.372287,2025-07-11 05:41:35,torch
59,1.9029,64.57,2.3206,54.05,82.45,14.79,0m 14s,98.23,16.22,7.21,25.15,0.370884,2025-07-11 05:41:50,torch
60,1.8912,64.89,2.2162,55.78,84.34,15.57,0m 15s,98.75,18.93,7.21,25.15,0.369449,2025-07-11 05:42:06,torch
61,1.8895,65.02,2.0809,59.76,86.75,15.89,0m 15s,98.36,17.17,7.21,25.16,0.367982,2025-07-11 05:42:23,torch
62,1.8918,64.78,2.1657,57.89,85.14,16.48,0m 16s,99.0,18.1,7.21,25.2,0.366483,2025-07-11 05:42:40,torch
63,1.8805,65.39,2.2993,54.35,82.75,15.64,0m 15s,97.43,16.36,7.21,25.18,0.364954,2025-07-11 05:42:56,torch
64,1.8779,65.54,2.2056,56.17,84.2,14.74,0m 14s,98.08,16.82,7.21,25.15,0.363394,2025-07-11 05:43:11,torch
65,1.872,65.43,2.1173,59.69,85.38,15.46,0m 15s,98.79,15.97,7.21,25.16,0.361803,2025-07-11 05:43:27,torch
66,1.8692,65.51,2.2007,57.48,84.19,14.76,0m 14s,98.85,18.35,7.21,25.15,0.360183,2025-07-11 05:43:42,torch
67,1.8608,65.71,2.1936,58.45,85.33,14.96,0m 14s,98.92,19.18,7.21,25.18,0.358532,2025-07-11 05:43:58,torch
68,1.8601,65.91,2.1883,56.95,84.36,16.04,0m 16s,98.93,18.48,7.21,25.21,0.356852,2025-07-11 05:44:14,torch
69,1.8514,66.11,2.4172,51.92,80.59,14.8,0m 14s,98.62,16.96,7.21,25.18,0.355142,2025-07-11 05:44:29,torch
70,1.8474,66.23,2.1335,59.31,85.18,16.35,0m 16s,98.87,15.64,7.21,25.16,0.353404,2025-07-11 05:44:46,torch
71,1.8402,66.44,2.1759,57.76,84.79,15.3,0m 15s,98.57,16.69,7.21,25.18,0.351637,2025-07-11 05:45:03,torch
72,1.8391,66.48,2.1527,57.58,85.65,15.2,0m 15s,98.93,17.06,7.21,25.19,0.349842,2025-07-11 05:45:19,torch
73,1.8309,66.78,2.0931,59.64,86.17,15.86,0m 15s,98.11,15.43,7.21,25.16,0.348018,2025-07-11 05:45:35,torch
74,1.8287,66.89,2.184,57.19,84.81,15.47,0m 15s,98.64,19.84,7.21,25.14,0.346167,2025-07-11 05:45:51,torch
75,1.8274,66.92,2.2166,56.7,83.91,14.96,0m 14s,98.62,18.85,7.21,25.18,0.344289,2025-07-11 05:46:06,torch
76,1.8178,67.08,2.162,58.02,84.96,15.84,0m 15s,98.79,18.6,7.21,25.24,0.342384,2025-07-11 05:46:22,torch
77,1.8108,67.07,2.1278,58.33,85.41,15.63,0m 15s,98.93,18.07,7.21,25.21,0.340452,2025-07-11 05:46:39,torch
78,1.8141,67.23,2.1006,59.92,86.44,15.32,0m 15s,94.14,19.39,7.21,25.19,0.338494,2025-07-11 05:46:55,torch
79,1.7939,67.72,1.9864,62.13,88.46,15.69,0m 15s,98.64,18.13,7.21,25.24,0.336511,2025-07-11 05:47:11,torch
80,1.8031,67.66,2.1085,59.41,86.32,14.75,0m 14s,98.38,17.67,7.21,25.21,0.334502,2025-07-11 05:47:26,torch
81,1.8035,67.69,2.0385,61.61,87.76,15.64,0m 15s,98.71,16.27,7.21,25.22,0.332467,2025-07-11 05:47:42,torch
82,1.7962,67.82,2.0982,60.2,85.77,16.02,0m 16s,98.86,19.39,7.21,25.29,0.330408,2025-07-11 05:47:59,torch
83,1.794,67.81,2.3391,53.76,82.01,15.56,0m 15s,98.93,16.87,7.21,25.28,0.328325,2025-07-11 05:48:15,torch
84,1.7836,68.21,2.1653,58.22,85.39,15.3,0m 15s,98.93,16.3,7.21,25.24,0.326218,2025-07-11 05:48:31,torch
85,1.772,68.24,2.115,59.05,85.74,15.58,0m 15s,88.71,17.51,7.21,25.23,0.324087,2025-07-11 05:48:47,torch
86,1.7808,68.21,2.1179,59.06,86.6,15.52,0m 15s,99.0,19.14,7.21,25.24,0.321933,2025-07-11 05:49:03,torch
87,1.772,68.58,2.0871,60.16,86.84,15.26,0m 15s,98.93,17.78,7.21,25.26,0.319756,2025-07-11 05:49:20,torch
88,1.7694,68.81,2.0958,59.15,86.2,16.36,0m 16s,98.93,18.65,7.21,25.21,0.317557,2025-07-11 05:49:37,torch
89,1.7583,68.84,2.0599,60.89,87.42,15.86,0m 15s,98.93,16.45,7.21,25.24,0.315336,2025-07-11 05:49:53,torch
90,1.7642,68.79,2.1775,57.72,85.09,16.44,0m 16s,93.13,17.34,7.21,25.29,0.313094,2025-07-11 05:50:10,torch
91,1.7504,69.38,2.162,58.04,84.66,15.61,0m 15s,98.86,16.04,7.21,25.23,0.310830,2025-07-11 05:50:27,torch
92,1.7515,69.35,2.0281,61.02,87.44,14.97,0m 14s,98.77,15.65,7.21,25.22,0.308546,2025-07-11 05:50:42,torch
93,1.7519,69.26,2.004,62.61,87.88,15.16,0m 15s,99.0,16.55,7.21,25.24,0.306241,2025-07-11 05:50:58,torch
94,1.7456,69.59,2.0102,61.7,87.95,15.48,0m 15s,98.57,16.0,7.21,25.22,0.303917,2025-07-11 05:51:14,torch
95,1.7369,69.48,2.0666,60.44,86.44,15.52,0m 15s,95.14,17.81,7.21,25.24,0.301573,2025-07-11 05:51:30,torch
96,1.7327,69.79,2.0956,59.84,87.12,16.39,0m 16s,98.87,16.34,7.21,25.24,0.299211,2025-07-11 05:51:48,torch
97,1.7319,69.78,2.0532,61.53,87.44,15.59,0m 15s,98.64,16.49,7.21,25.25,0.296829,2025-07-11 05:52:04,torch
98,1.7193,70.0,1.9975,62.87,87.69,15.89,0m 15s,98.57,16.37,7.21,25.23,0.294430,2025-07-11 05:52:20,torch
99,1.7123,70.56,2.1664,58.86,85.18,15.87,0m 15s,98.86,18.99,7.21,25.27,0.292013,2025-07-11 05:52:37,torch
100,1.7176,70.47,1.9934,62.29,87.65,15.14,0m 15s,98.79,16.37,7.21,25.31,0.289579,2025-07-11 05:52:53,torch
101,1.7083,70.49,2.119,59.49,86.45,15.22,0m 15s,98.93,15.95,7.21,25.21,0.287128,2025-07-11 05:53:09,torch
102,1.7089,70.78,1.9497,64.34,89.13,15.58,0m 15s,98.86,18.74,7.21,25.3,0.284661,2025-07-11 05:53:25,torch
103,1.6966,71.04,2.1207,59.69,85.62,14.84,0m 14s,97.85,19.65,7.21,25.33,0.282179,2025-07-11 05:53:40,torch
104,1.6948,71.02,1.9478,65.23,88.96,14.92,0m 14s,98.62,15.68,7.21,25.35,0.279681,2025-07-11 05:53:55,torch
105,1.6938,71.1,1.9782,62.66,88.12,14.88,0m 14s,98.38,16.35,7.21,25.32,0.277168,2025-07-11 05:54:11,torch
106,1.681,71.58,2.0458,62.18,88.01,15.2,0m 15s,99.21,17.75,7.21,25.31,0.274640,2025-07-11 05:54:27,torch
107,1.6815,71.43,2.0985,59.71,86.66,15.85,0m 15s,98.64,16.71,7.21,25.3,0.272099,2025-07-11 05:54:43,torch
108,1.6834,71.38,1.9484,63.76,88.78,15.96,0m 15s,92.82,18.35,7.21,25.36,0.269544,2025-07-11 05:54:59,torch
109,1.6739,71.72,2.0394,62.52,87.39,14.92,0m 14s,98.77,16.01,7.21,25.32,0.266976,2025-07-11 05:55:14,torch
110,1.6626,72.03,2.1677,58.74,85.43,14.81,0m 14s,98.85,15.93,7.21,25.31,0.264396,2025-07-11 05:55:29,torch
111,1.6581,72.0,2.0837,60.92,86.93,15.61,0m 15s,98.86,16.79,7.21,25.32,0.261804,2025-07-11 05:55:45,torch
112,1.6573,72.3,1.967,63.45,88.37,15.2,0m 15s,98.57,14.96,7.21,25.32,0.259200,2025-07-11 05:56:02,torch
113,1.6466,72.4,1.9271,64.87,89.23,15.89,0m 15s,98.61,16.24,7.21,25.32,0.256585,2025-07-11 05:56:18,torch
114,1.6531,72.47,2.0238,61.77,87.34,14.78,0m 14s,98.77,16.32,7.21,25.31,0.253960,2025-07-11 05:56:33,torch
115,1.6391,72.75,1.9494,64.01,88.75,15.5,0m 15s,98.93,16.86,7.21,25.32,0.251324,2025-07-11 05:56:49,torch
116,1.6365,72.97,1.9084,66.04,89.96,15.28,0m 15s,98.29,16.76,7.21,25.29,0.248679,2025-07-11 05:57:05,torch
117,1.6401,72.66,1.9019,65.61,89.28,15.51,0m 15s,98.79,17.79,7.21,25.31,0.246025,2025-07-11 05:57:22,torch
118,1.619,73.44,2.1461,59.11,85.92,14.83,0m 14s,97.92,19.29,7.21,25.35,0.243362,2025-07-11 05:57:37,torch
119,1.6215,73.43,1.9852,63.35,88.48,15.59,0m 15s,98.79,15.42,7.21,25.33,0.240692,2025-07-11 05:57:53,torch
120,1.6185,73.35,2.0446,62.02,87.48,15.19,0m 15s,98.71,15.06,7.21,25.31,0.238013,2025-07-11 05:58:09,torch
121,1.609,73.77,2.0037,62.25,88.34,15.62,0m 15s,98.64,16.85,7.21,25.33,0.235328,2025-07-11 05:58:25,torch
122,1.6046,73.98,1.888,65.67,89.56,15.52,0m 15s,98.07,17.09,7.21,25.32,0.232636,2025-07-11 05:58:42,torch
123,1.5967,74.12,1.9708,64.15,88.6,14.89,0m 14s,97.92,15.82,7.21,25.32,0.229938,2025-07-11 05:58:57,torch
124,1.5916,74.06,1.9369,65.04,89.49,15.56,0m 15s,98.79,14.13,7.21,25.09,0.227234,2025-07-11 05:59:13,torch
125,1.5927,74.06,1.9628,64.57,88.88,14.89,0m 14s,98.54,17.52,7.21,25.22,0.224525,2025-07-11 05:59:28,torch
126,1.586,74.49,2.0206,62.38,86.96,14.87,0m 14s,98.54,19.82,7.21,25.21,0.221812,2025-07-11 05:59:43,torch
127,1.5776,74.6,1.9453,64.12,88.91,14.86,0m 14s,98.69,19.42,7.21,25.24,0.219094,2025-07-11 05:59:58,torch
128,1.5717,74.97,1.8802,66.18,90.23,15.68,0m 15s,98.79,16.45,7.21,25.24,0.216373,2025-07-11 06:00:14,torch
129,1.5696,74.88,1.8636,67.02,90.35,16.46,0m 16s,98.73,16.65,7.21,25.2,0.213649,2025-07-11 06:00:32,torch
130,1.5577,75.43,1.9415,64.88,89.02,15.41,0m 15s,94.71,17.69,7.21,25.21,0.210922,2025-07-11 06:00:48,torch
131,1.552,75.64,1.8503,67.48,90.24,15.71,0m 15s,98.86,15.41,7.21,25.19,0.208194,2025-07-11 06:01:05,torch
132,1.5521,75.52,1.8876,66.41,90.36,14.78,0m 14s,98.15,16.65,7.21,25.22,0.205463,2025-07-11 06:01:20,torch
133,1.5432,75.92,1.8824,65.7,89.99,14.82,0m 14s,98.77,16.45,7.21,25.22,0.202732,2025-07-11 06:01:35,torch
134,1.5365,76.15,1.9007,65.44,89.51,15.56,0m 15s,98.79,16.73,7.21,25.19,0.200000,2025-07-11 06:01:51,torch
135,1.5353,76.19,1.9377,65.75,89.59,15.31,0m 15s,98.79,16.75,7.21,25.23,0.197269,2025-07-11 06:02:07,torch
136,1.5303,76.12,1.9905,64.18,88.94,15.29,0m 15s,98.79,18.35,7.21,25.27,0.194538,2025-07-11 06:02:23,torch
137,1.5181,76.63,1.8929,66.76,89.51,14.87,0m 14s,98.69,17.76,7.21,25.22,0.191807,2025-07-11 06:02:39,torch
138,1.5163,76.85,1.9392,65.76,89.7,15.44,0m 15s,98.93,18.78,7.21,25.2,0.189079,2025-07-11 06:02:55,torch
139,1.5121,76.88,1.8529,66.98,90.44,15.32,0m 15s,92.36,18.15,7.21,25.26,0.186352,2025-07-11 06:03:11,torch
140,1.5061,76.96,2.0501,61.97,87.28,15.61,0m 15s,98.64,17.72,7.21,25.26,0.183628,2025-07-11 06:03:27,torch
141,1.49,77.6,1.9072,65.58,89.54,14.8,0m 14s,98.54,16.53,7.21,25.24,0.180907,2025-07-11 06:03:42,torch
142,1.4979,77.3,1.9021,66.31,89.45,15.49,0m 15s,98.71,18.34,7.21,25.24,0.178189,2025-07-11 06:03:58,torch
143,1.486,77.53,1.8475,67.12,90.03,16.35,0m 16s,98.87,18.23,7.21,25.33,0.175476,2025-07-11 06:04:16,torch
144,1.4757,77.86,1.8822,66.49,90.17,14.9,0m 14s,98.85,16.72,7.21,25.34,0.172767,2025-07-11 06:04:31,torch
145,1.4702,78.24,1.8717,66.91,90.03,14.85,0m 14s,98.85,17.13,7.21,25.26,0.170063,2025-07-11 06:04:46,torch
146,1.4627,78.43,1.8512,67.56,90.63,15.54,0m 15s,98.79,16.45,7.21,25.26,0.167365,2025-07-11 06:05:02,torch
147,1.4537,78.93,1.9025,66.1,89.35,15.69,0m 15s,92.64,19.22,7.21,25.32,0.164673,2025-07-11 06:05:18,torch
148,1.4469,79.04,1.882,65.69,90.14,15.56,0m 15s,98.71,16.28,7.21,25.33,0.161988,2025-07-11 06:05:35,torch
149,1.4472,79.01,1.8402,67.88,90.86,15.5,0m 15s,98.79,19.66,7.21,25.39,0.159309,2025-07-11 06:05:51,torch
150,1.4348,79.54,1.835,67.17,90.37,15.55,0m 15s,98.93,18.22,7.21,25.44,0.156639,2025-07-11 06:06:07,torch
151,1.4335,79.41,1.9065,66.19,89.41,14.83,0m 14s,98.69,16.51,7.21,25.42,0.153976,2025-07-11 06:06:22,torch
152,1.4298,79.57,1.8753,67.08,89.97,15.45,0m 15s,98.71,18.91,7.21,25.43,0.151322,2025-07-11 06:06:38,torch
153,1.4165,79.88,1.8798,66.62,89.73,15.39,0m 15s,98.57,16.56,7.21,25.41,0.148677,2025-07-11 06:06:55,torch
154,1.4133,80.32,1.8207,67.99,90.17,15.77,0m 15s,98.5,16.41,7.21,25.39,0.146041,2025-07-11 06:07:11,torch
155,1.397,80.7,1.8922,66.21,90.33,14.84,0m 14s,98.62,18.31,7.21,25.37,0.143416,2025-07-11 06:07:26,torch
156,1.3913,80.83,1.8331,67.63,90.6,15.9,0m 15s,98.36,17.8,7.21,25.4,0.140801,2025-07-11 06:07:42,torch
157,1.3866,81.15,1.8058,68.93,90.81,14.96,0m 14s,98.38,19.15,7.21,25.45,0.138197,2025-07-11 06:07:57,torch
158,1.3835,81.28,1.9009,66.83,89.72,16.06,0m 16s,98.93,17.24,7.21,25.42,0.135605,2025-07-11 06:08:14,torch
159,1.3782,81.31,1.8398,67.6,90.48,15.89,0m 15s,97.86,14.5,7.21,25.39,0.133025,2025-07-11 06:08:30,torch
160,1.3685,81.74,1.7862,69.44,91.18,15.58,0m 15s,98.43,15.82,7.21,25.38,0.130457,2025-07-11 06:08:46,torch
161,1.3671,81.69,1.8982,66.49,89.28,14.68,0m 14s,98.46,19.04,7.21,25.33,0.127902,2025-07-11 06:09:01,torch
162,1.3489,82.43,1.8759,67.0,89.8,8.84,0m 8s,86.38,18.89,5.47,22.64,0.125361,2025-07-11 06:09:11,torch
163,1.343,82.53,1.8828,67.19,89.83,9.09,0m 9s,86.5,19.07,3.87,22.77,0.122833,2025-07-11 06:09:20,torch
164,1.34,82.57,1.8201,68.53,90.98,17.11,0m 17s,96.67,16.39,9.39,23.7,0.120320,2025-07-11 06:09:37,torch
165,1.3314,82.76,1.8168,68.76,90.49,10.23,0m 10s,98.11,16.19,6.67,24.18,0.117822,2025-07-11 06:09:48,torch
166,1.3208,83.22,1.7977,69.23,91.15,14.79,0m 14s,97.77,18.66,7.93,25.36,0.115340,2025-07-11 06:10:03,torch
167,1.3129,83.53,1.8078,69.11,91.17,15.14,0m 15s,98.64,17.4,8.38,25.33,0.112873,2025-07-11 06:10:19,torch
168,1.3086,83.72,1.8274,69.19,91.33,15.58,0m 15s,99.14,18.49,8.38,25.39,0.110422,2025-07-11 06:10:35,torch
169,1.2906,84.39,1.7747,69.61,91.26,16.82,0m 16s,98.8,16.72,8.39,25.42,0.107988,2025-07-11 06:10:52,torch
170,1.2911,84.41,1.8579,67.45,89.61,16.3,0m 16s,93.33,19.24,8.39,25.39,0.105571,2025-07-11 06:11:10,torch
171,1.2851,84.42,1.8443,67.74,90.38,15.57,0m 15s,98.93,17.78,8.39,25.42,0.103172,2025-07-11 06:11:26,torch
172,1.2714,85.03,1.7845,69.65,91.13,15.04,0m 15s,98.64,15.63,8.39,25.31,0.100790,2025-07-11 06:11:42,torch
173,1.2688,84.95,1.7837,70.74,91.53,15.17,0m 15s,99.25,19.67,8.39,25.39,0.098428,2025-07-11 06:11:58,torch
174,1.2608,85.43,1.7719,69.98,91.32,16.65,0m 16s,98.8,19.57,8.39,25.45,0.096084,2025-07-11 06:12:16,torch
175,1.2499,85.73,1.8032,68.79,91.0,17.03,0m 17s,93.47,15.05,8.39,25.45,0.093760,2025-07-11 06:12:33,torch
176,1.2405,86.07,1.7885,69.57,90.93,15.76,0m 15s,99.29,17.31,8.39,25.42,0.091455,2025-07-11 06:12:49,torch
177,1.2355,86.38,1.7648,70.42,91.52,15.02,0m 15s,99.15,17.16,8.39,25.44,0.089171,2025-07-11 06:13:05,torch
178,1.2332,86.2,1.7926,70.07,90.91,15.88,0m 15s,98.21,19.19,8.39,25.51,0.086907,2025-07-11 06:13:21,torch
179,1.2159,87.06,1.7373,71.21,92.12,17.24,0m 17s,99.27,14.81,8.39,25.45,0.084665,2025-07-11 06:13:38,torch
180,1.2129,87.21,1.767,70.08,91.47,15.59,0m 15s,98.5,16.54,8.39,25.43,0.082444,2025-07-11 06:13:54,torch
181,1.2002,87.5,1.7486,71.16,91.58,15.41,0m 15s,99.07,16.64,8.39,25.42,0.080245,2025-07-11 06:14:11,torch
182,1.1988,87.68,1.7465,71.61,91.29,16.01,0m 16s,99.14,15.64,8.39,25.43,0.078068,2025-07-11 06:14:27,torch
183,1.1868,88.06,1.7853,70.64,91.01,16.83,0m 16s,99.33,17.69,8.39,25.43,0.075914,2025-07-11 06:14:44,torch
184,1.1751,88.48,1.7415,71.2,91.59,16.39,0m 16s,98.4,19.19,8.39,25.47,0.073783,2025-07-11 06:15:02,torch
185,1.1701,88.68,1.7383,70.89,91.43,17.23,0m 17s,99.27,16.84,8.39,25.45,0.071676,2025-07-11 06:15:19,torch
186,1.1605,89.08,1.7805,70.46,91.16,16.45,0m 16s,98.8,14.85,8.39,25.4,0.069593,2025-07-11 06:15:36,torch
187,1.1538,89.38,1.7466,71.27,91.52,16.47,0m 16s,99.27,17.07,8.39,25.43,0.067534,2025-07-11 06:15:54,torch
188,1.1456,89.53,1.7218,71.91,91.82,16.32,0m 16s,99.27,17.11,8.39,25.43,0.065499,2025-07-11 06:16:11,torch
189,1.1399,89.65,1.7076,71.85,92.11,14.99,0m 14s,99.15,17.94,8.39,25.44,0.063490,2025-07-11 06:16:26,torch
190,1.1332,90.02,1.7344,71.37,91.78,15.84,0m 15s,98.57,14.67,8.39,25.39,0.061507,2025-07-11 06:16:43,torch
191,1.1223,90.32,1.6969,72.04,92.6,17.12,0m 17s,99.07,15.81,8.39,25.4,0.059549,2025-07-11 06:17:00,torch
192,1.1085,90.89,1.7112,72.0,91.96,16.44,0m 16s,94.73,16.34,8.39,25.38,0.057617,2025-07-11 06:17:17,torch
193,1.1032,91.07,1.7339,71.76,91.68,15.17,0m 15s,99.29,15.64,8.39,25.39,0.055712,2025-07-11 06:17:34,torch
